competition_id,mean,round_type_id,group_id,scramble_num,scramble,optimal_movecount,movecount_solution
DFWMegacomp2024,8.6,d,B,5,UR5- DR0+ DL5+ UL6+ U3+ R0+ D2- L1- ALL1+ y2 U4- R2- D4+ L6+ ALL4-,9,UR5+ DL3- U3+ L5+ /6- ALL1+ y2 U4+ DL6+ DR2+
DanishChampionship2023,8.6,1,C,1,UR1- DR1+ DL4- UL4+ U5- R4+ D2+ L0+ ALL4- y2 U1- R1- D5+ L5+ ALL4- UR DR,8,UR2+ DR6- D5- y2 ul4+ dl3- dr1- DL5- UR1+
DanishChampionship2023,8.6,1,C,2,UR2- DR5+ DL5+ UL4- U2+ R1+ D4+ L4+ ALL6+ y2 U4+ R5+ D1- L4+ ALL2- UR DR UL,9,DR3+ DL5- U4+ R5+ /4- y2 dr2- D1+ R5- UL4-
DanishChampionship2023,8.6,1,C,3,UR3- DR4+ DL4- UL4+ U1+ R6+ D4- L0+ ALL6+ y2 U3- R0+ D1+ L2- ALL2+ UR DR DL,8,UR5+ DL4+ U5+ L4- /4+ y2 D1- U1+ UL2+
DanishChampionship2023,8.6,1,C,4,UR4+ DR2- DL6+ UL2- U1+ R1- D3+ L6+ ALL0+ y2 U6+ R1+ D0+ L3+ ALL2+ DR,10,DL5+ UL3- R1- dl2- /2- y2 ul1+ dr3+ R2+ UL3- UR3-
DanishChampionship2023,8.6,1,C,5,UR5+ DR1+ DL4- UL4- U3- R1- D1- L4- ALL2+ y2 U0+ R4+ D1+ L1- ALL3- UR DL,8,UR5- U5- D4+ dr4- ALL5- y2 D2+ DL1+ DR4-
DavisWeeknightFebruary2025,8.6,1,A,1,UR2+ DR0+ DL3- UL5- U2- R3+ D1- L1- ALL0+ y2 U4- R2+ D3- L5- ALL3+,9,DL4+ UL5+ R5- ur6- \3- y2 D5+ U1- UL5+ DR2-
DavisWeeknightFebruary2025,8.6,1,A,2,UR5- DR5+ DL4+ UL1- U3- R2+ D6+ L4+ ALL5+ y2 U5+ R5+ D3+ L2- ALL0+,10,DR2- UL3- D1- L4- /1+ \4+ y2 dr3- D5- DL2+ UR5-
DavisWeeknightFebruary2025,8.6,1,A,3,UR2- DR5+ DL1- UL3+ U3+ R3+ D0+ L0+ ALL3- y2 U4- R0+ D3+ L4- ALL4+,7,UR6- DL4- UL2+ y2 ul5+ D3- UL4+ \5-
DavisWeeknightFebruary2025,8.6,1,A,4,UR1- DR4+ DL4+ UL5+ U5+ R5- D3- L5- ALL1- y2 U4- R5- D0+ L0+ ALL4-,8,UR3+ DR1- DL4- dl2+ ALL3- y2 ur3- U1- UR5+
DavisWeeknightFebruary2025,8.6,1,A,5,UR4+ DR0+ DL3- UL4- U2- R2+ D3- L6+ ALL3- y2 U0+ R6+ D2- L2- ALL3-,9,DR6- UL2+ L1- dl4+ ul4+ y2 ul3+ dl2+ R6+ DL2+
DelacuestaXmas2025,8.6,f,B,1,UR2- DR2+ DL5+ UL5+ U3- R2+ D6+ L5+ ALL5- y2 U2+ R3+ D3+ L1- ALL1+,9,DR2- DL1+ L4- dr5+ \3- y2 U3- UL1+ DR3- ALL3-
DelacuestaXmas2025,8.6,f,B,2,UR1- DR3- DL6+ UL0+ U2- R2- D3- L6+ ALL2- y2 U1- R5+ D1+ L2+ ALL3+,9,UR4- U5- R2- y2 ur3+ R4- U1+ L2- DR1- /5+
DelacuestaXmas2025,8.6,f,B,3,UR3- DR5- DL2+ UL3+ U1+ R4+ D1+ L5+ ALL1+ y2 U4- R6+ D2- L4- ALL1+,9,UR1- DR5+ D3- L2+ y2 dl1+ dr4+ L4+ DR2+ UR4+
DelacuestaXmas2025,8.6,f,B,4,UR4+ DR5+ DL1+ UL4+ U4+ R1- D5+ L5- ALL5- y2 U3- R1+ D1+ L3- ALL6+,8,DR1+ R3+ ur1+ ul6- \1+ y2 dl4- UL3+ DR1-
DelacuestaXmas2025,8.6,f,B,5,UR3+ DR3+ DL0+ UL2+ U1+ R3- D3- L1+ ALL3+ y2 U6+ R4+ D4- L2+ ALL2+,8,UR3- UL3- /1- y2 dr6+ R4- UL6+ DL4+ ALL2+
DelhiMonsoonOpen2018,8.6,f,C,1,UR3+ DR4- DL5+ UL3+ U5+ R6+ D6+ L1- ALL1- y2 U3- R3- D4- L3- ALL1+ UR DL UL,8,UR5- DL5+ U6- ul4- y2 D4+ L3+ UR3+ /2+
DelhiMonsoonOpen2018,8.6,f,C,2,UR0+ DR2+ DL1- UL3- U5- R2+ D5- L2- ALL2+ y2 U4- R2- D5+ L5+ ALL2+ DR UL,9,DR4- DL4- UL2- U2- ul2- y2 U3- L5- DR5- UR5-
DelhiMonsoonOpen2018,8.6,f,C,3,UR2+ DR0+ DL3+ UL1- U5- R6+ D2+ L6+ ALL5- y2 U6+ R0+ D3+ L3- ALL0+ UR DR DL,9,UR4+ DL4+ D3+ dr1- dl1- \5- y2 D3- U6+ L3+
DelhiMonsoonOpen2018,8.6,f,C,4,UR2+ DR3+ DL4- UL4+ U3+ R4+ D1- L3- ALL3+ y2 U5+ R4+ D4- L3- ALL4+ DR DL,9,UL3+ R3+ D2+ \2+ ALL3+ y2 ul5- DL3+ DR1+ UR5-
DelhiMonsoonOpen2018,8.6,f,C,5,UR4- DR1+ DL2+ UL3+ U5- R4+ D2- L1+ ALL3+ y2 U5+ R5+ D2- L0+ ALL1- UR DR DL UL,8,DR1- UL6- \4+ y2 ul2+ dl2- dr4- D2+ UR5-
DonasenTlalocanVolumen22024,8.6,d,A,1,UR4+ DR5+ DL1- UL5+ U3+ R3+ D1+ L4- ALL6+ y2 U4- R1+ D1- L6+ ALL1+,7,D5- /5- y2 D2+ L2+ UL4+ DR1- \2+
DonasenTlalocanVolumen22024,8.6,d,A,2,UR3- DR0+ DL2+ UL6+ U6+ R1+ D1- L4+ ALL5+ y2 U0+ R0+ D3+ L5- ALL3+,7,UR3+ DR1- /2+ y2 ul2- dl4- L4- DL3-
DonasenTlalocanVolumen22024,8.6,d,A,3,UR3- DR0+ DL1- UL2- U3- R1+ D5- L1+ ALL2+ y2 U3- R6+ D6+ L3- ALL1+,8,UR6- UL2+ R4- D6- y2 ul5- UL3+ DR6+ ALL1+
DonasenTlalocanVolumen22024,8.6,d,A,4,UR1- DR4+ DL0+ UL4+ U5- R4- D0+ L5+ ALL1- y2 U4+ R1- D2- L2+ ALL3-,10,UR1+ UL3+ U2- D4- y2 dl5- dr4- R1+ UL4- DL2+ \2-
DonasenTlalocanVolumen22024,8.6,d,A,5,UR1- DR2- DL1+ UL1- U4+ R2+ D2+ L5+ ALL1+ y2 U5- R4- D3+ L3- ALL4-,11,UR2+ DL1- UL4- R1- ul2- ALL5- y2 dl3- D3- L2+ UL1+ UR4+
DontBlowAwayCasper2023,8.6,c,B,1,UR5- DR5- DL3+ UL4- U4+ R3- D4+ L1+ ALL5+ y2 U2+ R6+ D4- L2+ ALL0+ UL,8,DR1+ U5+ D3- \3- y2 D2- UL2- DR6+ \4+
DontBlowAwayCasper2023,8.6,c,B,2,UR0+ DR1- DL1- UL5+ U0+ R3+ D2+ L6+ ALL4- y2 U5- R3+ D4- L2+ ALL5- UR DL,9,U5- R2- L2+ ur5- y2 ur1+ L2- DR4+ UR5+ ALL1+
DontBlowAwayCasper2023,8.6,c,B,3,UR2+ DR5+ DL2+ UL4- U4- R5+ D6+ L6+ ALL4- y2 U4- R6+ D4- L5- ALL4- UR,8,DL2+ UL6- D3- ul5+ y2 L3+ UL2+ DR4+ UR2+
DontBlowAwayCasper2023,8.6,c,B,4,UR1- DR0+ DL2- UL1+ U3+ R2- D4- L2- ALL1- y2 U4- R0+ D3+ L2- ALL3- UL,9,DL6- UL3- R3+ /2- \4+ y2 dr5+ D5- U4+ DL2+
DontBlowAwayCasper2023,8.6,c,B,5,UR6+ DR3+ DL3+ UL3+ U3- R2- D4+ L5+ ALL3+ y2 U3+ R3- D3- L5- ALL3+ DL,9,UR3+ DR2+ U3+ L1+ ul5+ y2 dl3- L4- UL3- DR3+
DragonSideOpen2022,8.6,f,A,1,UR5+ DR1+ DL1+ UL0+ U5+ R3- D3+ L3+ ALL4- y2 U2- R5+ D5- L1- ALL2+ DR DL UL,9,UR2+ DR5- L4- ul4- y2 D2- U1+ UL1+ DR5- /6+
DragonSideOpen2022,8.6,f,A,2,UR3+ DR5+ DL3+ UL2+ U2+ R3- D0+ L3- ALL4- y2 U1- R3+ D4- L0+ ALL2- UR DR,9,UR5- UL2- D4+ \2- y2 ul1- ur5- R5+ U1+ DR4+
DragonSideOpen2022,8.6,f,A,3,UR3+ DR3+ DL5+ UL4+ U5+ R5+ D6+ L6+ ALL5- y2 U6+ R6+ D4+ L6+ ALL3+ DR DL,8,DR1+ DL3- ur2+ /4+ y2 dr3+ D4- R6+ UL6+
DragonSideOpen2022,8.6,f,A,4,UR5- DR1- DL4+ UL3- U4- R3- D6+ L1- ALL4+ y2 U5+ R4+ D0+ L3- ALL3- UR DL,8,DR3- D6- y2 dl3+ R4+ UL5- DL4- DR4+ ALL5-
DragonSideOpen2022,8.6,f,A,5,UR0+ DR4- DL2+ UL1+ U6+ R1- D2+ L0+ ALL4- y2 U3- R4+ D3+ L4- ALL5+ UR DL UL,9,UR5+ L3- ul5- /1+ y2 D3- R4- L1+ UL3+ /2-
EhteCubeDays2023,8.6,d,B,1,UR2- DR4+ DL3+ UL0+ U0+ R4+ D3- L5+ ALL5- y2 U1+ R1- D4- L2- ALL3+ UR DR UL,10,UR2+ DR4- R4- L4+ ALL4- y2 ul2- D3+ U1- L2+ DR1+
EhteCubeDays2023,8.6,d,B,2,UR3- DR0+ DL0+ UL6+ U1- R5- D5+ L1- ALL3+ y2 U0+ R1+ D1+ L2+ ALL2- UL,8,UR4- DL5- U2+ ur3+ y2 dl6+ L2- DR1- /5-
EhteCubeDays2023,8.6,d,B,3,UR4+ DR4- DL2- UL0+ U5- R4- D2+ L3- ALL4+ y2 U6+ R1- D0+ L6+ ALL6+ UR DR DL,6,DR4+ U1+ L5+ \2- y2 R1+ UL6+
EhteCubeDays2023,8.6,d,B,4,UR1+ DR4- DL0+ UL3- U1+ R5- D2- L3- ALL2- y2 U1+ R3- D6+ L4- ALL0+ DL UL,10,DL6- U1+ R4- ALL2+ y2 dr1+ ur4+ L2+ UL2+ DR6+ UR3-
EhteCubeDays2023,8.6,d,B,5,UR1- DR0+ DL2+ UL3+ U1- R1+ D6+ L6+ ALL0+ y2 U2- R4+ D5+ L6+ ALL2+ UR DR DL,9,DL4+ UL3- U2+ dl5- \2- y2 D1- U4- UL6+ DR4-
EnergyCubeTomaszowMazowiecki2025,8.6,f,A,1,UR0+ DR4- DL4- UL4- U4+ R1+ D5+ L5+ ALL0+ y2 U5+ R2- D1+ L6+ ALL4+,8,DL3+ R3+ /3+ y2 R3+ U5- L6+ DR1- \5-
EnergyCubeTomaszowMazowiecki2025,8.6,f,A,2,UR5+ DR1- DL5- UL0+ U6+ R1- D0+ L1+ ALL3+ y2 U2+ R2- D2+ L5- ALL3-,10,DR3- U1+ D3- L4+ \5+ y2 U2- L3- DL4- DR2+ ALL1+
EnergyCubeTomaszowMazowiecki2025,8.6,f,A,3,UR5- DR2- DL0+ UL2- U5+ R2- D2+ L2+ ALL2- y2 U1+ R4+ D1+ L6+ ALL3-,9,UR2+ R5- dl3- ALL2- y2 R3- L5- DL1- UR1- \1+
EnergyCubeTomaszowMazowiecki2025,8.6,f,A,4,UR5+ DR3+ DL4- UL3+ U3- R3- D3- L2- ALL5- y2 U3- R0+ D1+ L2+ ALL3+,8,UR5- DL4+ L1- ALL1- y2 D1- U3+ L2- \3-
EnergyCubeTomaszowMazowiecki2025,8.6,f,A,5,UR3- DR2- DL5+ UL6+ U4+ R3- D5- L2+ ALL2- y2 U2+ R2+ D0+ L5+ ALL5-,8,UR6- DR2+ UL1- \3+ y2 ul2- dl5+ L5- UR2-
FMCHelsinkiwithSomeSides2023,8.6,f,B,1,UR3+ DR3- DL0+ UL0+ U3- R4+ D3+ L0+ ALL5- y2 U0+ R4- D6+ L4+ ALL3- UL,7,R4- dl3+ ALL2+ y2 ur1- D2- R4+ DL4-
FMCHelsinkiwithSomeSides2023,8.6,f,B,2,UR4- DR5+ DL2- UL5+ U2- R5- D0+ L6+ ALL2+ y2 U0+ R0+ D3+ L5- ALL0+ UR UL,9,UR1+ DL1- R3+ D2- L4+ /5+ \3- y2 D3- L5+
FMCHelsinkiwithSomeSides2023,8.6,f,B,3,UR2- DR0+ DL0+ UL3+ U1+ R4+ D0+ L4- ALL3+ y2 U0+ R5+ D5- L2- ALL6+ DR,8,UR2- L1+ dl4- y2 dl3- D5+ R5- L2+ ALL3-
FMCHelsinkiwithSomeSides2023,8.6,f,B,4,UR3+ DR4- DL2- UL5- U2+ R5+ D4- L3+ ALL1- y2 U2- R3+ D4+ L2- ALL3+ UR DL,9,DR2- R2- L4+ \3+ y2 L1+ DL1+ DR5- UR2+ \5-
FMCHelsinkiwithSomeSides2023,8.6,f,B,5,UR1+ DR3- DL3- UL2- U3+ R0+ D4- L1+ ALL3- y2 U1+ R4- D4- L5+ ALL6+ UR DL,10,UR2- DR6- DL4+ R2- ur3- dr5- y2 L4- UL1- DR4+ \3-
FantasticManhattan2016,8.6,f,A,1,UR1+ DR1- DL3- UL4- U3+ R1+ D0+ L4- ALL4- y2 U2+ R0+ D6+ L5+ ALL4- DL UL,9,DR1+ DL3+ R2- L4- dl1+ y2 dl4+ D6+ U2- L5-
FantasticManhattan2016,8.6,f,A,2,UR2+ DR3- DL3+ UL0+ U4+ R5- D0+ L4- ALL3- y2 U3- R4+ D3- L4+ ALL3- UR DL UL,8,UR6- L1+ ul1- y2 ur2+ R5+ U5- UL4- DR3+
FantasticManhattan2016,8.6,f,A,3,UR1- DR1+ DL3+ UL0+ U2+ R2+ D6+ L2+ ALL3+ y2 U6+ R4- D0+ L2- ALL3+ UR DR DL UL,9,UR1- DR1- D3+ L5- dl2- y2 ul3- R4+ U6+ L2+
FantasticManhattan2016,8.6,f,A,4,UR0+ DR0+ DL2+ UL5- U5- R0+ D5- L5+ ALL5- y2 U0+ R2+ D2+ L2- ALL2-,7,UL2- D3+ y2 ul4- dl5- L2+ DR2- ALL3-
FantasticManhattan2016,8.6,f,A,5,UR4+ DR3+ DL3+ UL4- U2- R2+ D4+ L1+ ALL3+ y2 U2- R4+ D5+ L5- ALL2- UR DR,10,UR1+ DR2+ U1+ dr6- y2 D4+ R4- UL2+ DL3+ /3- \2-
FeetChallengeUkraine2019,8.6,f,A,1,UR5- DR5- DL1- UL5+ U1+ R1+ D3+ L4- ALL2- y2 U0+ R1+ D4- L3+ ALL2- UR DR DL UL,8,UR1- DR2- D5+ dr5+ y2 dr6+ L4+ DL5+ DR1-
FeetChallengeUkraine2019,8.6,f,A,2,UR1- DR2- DL3+ UL1- U1+ R4- D3+ L2+ ALL3- y2 U3- R1+ D1+ L2- ALL5- UL,9,UR1+ DL4- R6- dr1- y2 ur2+ U3+ L2+ DR1- ALL2+
FeetChallengeUkraine2019,8.6,f,A,3,UR3+ DR1+ DL5- UL2- U4- R4- D5+ L0+ ALL5+ y2 U6+ R4+ D0+ L6+ ALL2-,8,DL1- UL3+ L5+ \6- y2 dr3- R4- UL6+ \1-
FeetChallengeUkraine2019,8.6,f,A,4,UR3+ DR3- DL4+ UL5+ U5- R2+ D5+ L3+ ALL2+ y2 U3- R4- D1+ L4- ALL3- UR DR DL,9,UR3- DR1+ D5+ /5+ y2 ur1- D3+ U3+ DL4+ DR4+
FeetChallengeUkraine2019,8.6,f,A,5,UR0+ DR4+ DL2- UL1+ U3- R5+ D1- L5+ ALL2+ y2 U6+ R5+ D5- L1+ ALL5+ UR UL,9,DR3+ DL4- U2+ y2 ur4+ U5+ DL1- DR6+ UR1+ ALL3-
GACuberJacketsFall2025,8.6,f,A,1,UR2- DR2+ DL6+ UL4+ U1+ R3- D6+ L5+ ALL5- y2 U3+ R5+ D2+ L0+ ALL6+,9,DR2- UL3- R5+ dl2- y2 ul4+ dl4- DR2- UR3- ALL1+
GACuberJacketsFall2025,8.6,f,A,2,UR1+ DR5- DL5+ UL5+ U1+ R2+ D4+ L1+ ALL0+ y2 U0+ R3+ D2+ L4+ ALL4+,9,DL4- UL5+ R2+ /5- y2 dl3- D2- R3- L4- /1-
GACuberJacketsFall2025,8.6,f,A,3,UR6+ DR2+ DL0+ UL3+ U3- R1+ D1+ L5- ALL1- y2 U4- R0+ D0+ L4+ ALL4-,7,UR6- DR3- L2+ /3+ y2 D4+ U4+ DL4-
GACuberJacketsFall2025,8.6,f,A,4,UR0+ DR6+ DL1- UL5+ U6+ R2+ D2+ L4+ ALL6+ y2 U5- R5- D5+ L1- ALL0+,9,DR4+ DL1+ U1+ L3+ ul3- y2 D6+ DL1+ UR5+ ALL6+
GACuberJacketsFall2025,8.6,f,A,5,UR3+ DR1+ DL4+ UL5- U0+ R3- D4+ L0+ ALL0+ y2 U1- R0+ D1- L2- ALL5-,9,UR2+ DL1+ R3- D2+ dr5- dl1- y2 UL1+ DL1+ /5-
GACubersSummerBlast2018,8.6,f,B,1,UR3- DR5+ DL1- UL6+ U6+ R2- D5- L1+ ALL5- y2 U1- R1+ D5+ L4+ ALL2+,9,UL6- U3- D1+ dl3- ul3- y2 U1+ DL4- DR1- ALL5+
GACubersSummerBlast2018,8.6,f,B,2,UR2+ DR1- DL2- UL3+ U5- R5+ D4- L1- ALL5- y2 U2- R5- D4+ L3+ ALL2+ DR UL,9,DR5- R1- \2+ y2 ur3- R3- U2+ L3- DR4- \3-
GACubersSummerBlast2018,8.6,f,B,3,UR0+ DR2- DL2- UL1+ U2+ R5+ D2- L1+ ALL4- y2 U2- R2- D1+ L2+ ALL2- DL UL,8,UR3- D6- \2- y2 dl1+ dr1+ D1+ DL2- UR2+
GACubersSummerBlast2018,8.6,f,B,4,UR0+ DR3- DL2- UL0+ U0+ R6+ D5+ L0+ ALL3+ y2 U4- R1+ D1- L5- ALL5- DR DL UL,8,R3- L2+ ul4- \4- y2 ul2- R1- UL4+ DL1+
GACubersSummerBlast2018,8.6,f,B,5,UR1- DR3+ DL6+ UL1- U5- R1- D5+ L4+ ALL6+ y2 U1+ R4+ D4- L1+ ALL2+ UR,9,DL2- UL5+ U2+ R1- /4+ y2 ur1+ R4+ UL1- DR4+
GCUWinter2024,8.6,d,A,1,UR2- DR0+ DL3- UL4+ U4- R5- D5+ L4+ ALL4- y2 U4+ R4+ D5+ L0+ ALL4+,9,UR2+ DL2- UL3- U3+ R5+ y2 U5- DR5- UR1+ ALL4+
GCUWinter2024,8.6,d,A,2,UR5+ DR3+ DL4- UL5- U4- R1- D0+ L2- ALL5- y2 U3+ R5- D4+ L3+ ALL0+,8,UR4+ DR1+ L1- ul3- y2 R3- UL3- DR4- \5+
GCUWinter2024,8.6,d,A,3,UR4+ DR1- DL5+ UL3+ U1- R3- D1- L4+ ALL4+ y2 U3- R1+ D5+ L5- ALL1-,9,U6- D3- ALL5- y2 ul3+ dr4- L6+ DL1- DR4- UR3+
GCUWinter2024,8.6,d,A,4,UR3- DR4- DL3- UL4- U5- R2+ D3+ L0+ ALL1+ y2 U5+ R5+ D4+ L1+ ALL3+,8,DR4+ R1+ L5- /1+ y2 D3- DL1- UR5- /3+
GCUWinter2024,8.6,d,A,5,UR2+ DR4- DL1+ UL4- U4+ R4+ D1- L3+ ALL4+ y2 U6+ R4+ D4- L1+ ALL2-,9,UR2- D4+ \1+ y2 ur4+ D4+ U1- UL1- UR4- ALL5+
GdanskaLigaSpeedcubinguIV2024,8.6,f,A,1,UR1+ DR2- DL3- UL0+ U1- R1- D2- L1- ALL3- y2 U2- R1+ D1+ L1- ALL2+,8,DR2+ DL4+ D1+ ALL5+ y2 ul2- U1+ UL1+ DR1-
GdanskaLigaSpeedcubinguIV2024,8.6,f,A,2,UR5+ DR4+ DL2- UL3- U5+ R6+ D2- L2- ALL0+ y2 U0+ R5+ D1- L5+ ALL5+,8,UR5+ R4+ L5- /3- y2 D6+ R5- DL5- /2+
GdanskaLigaSpeedcubinguIV2024,8.6,f,A,3,UR0+ DR3+ DL3+ UL6+ U4- R2+ D5+ L5- ALL4- y2 U4- R4+ D4+ L4+ ALL6+,10,UR2- DR3- DL1- D5+ L3- dr2- y2 D4- UL4- UR4- /2-
GdanskaLigaSpeedcubinguIV2024,8.6,f,A,4,UR1- DR0+ DL6+ UL0+ U5+ R4- D6+ L3+ ALL4- y2 U5- R1+ D1- L3- ALL5-,9,UR5+ UL3+ ur5+ y2 dl3- D1+ R1- U2+ UL3+ /1-
GdanskaLigaSpeedcubinguIV2024,8.6,f,A,5,UR0+ DR1+ DL3- UL4- U1+ R4+ D2+ L0+ ALL2+ y2 U0+ R5+ D0+ L2- ALL1+,8,UL5+ U2- R5- L2+ ur3- y2 R5- L2+ \1-
GetafeContinua2024,8.6,c,A,1,UR2+ DR3- DL3- UL6+ U0+ R6+ D2- L5+ ALL1+ y2 U3+ R1+ D2- L2- ALL0+,10,UR1- DR4- UL5+ L1- \1+ y2 ul4+ ur3- U2- DL2+ UR1-
GetafeContinua2024,8.6,c,A,2,UR3- DR5+ DL2- UL4+ U1+ R0+ D0+ L1+ ALL5+ y2 U2+ R1- D3- L5- ALL0+,9,UR2- DL3- dr4+ ALL2+ y2 D2- R1+ U2- DL5+ /5+
GetafeContinua2024,8.6,c,A,3,UR3+ DR2+ DL3+ UL0+ U3+ R4+ D2- L6+ ALL4- y2 U5- R0+ D3+ L4- ALL1-,9,UR6- DR3- L3+ ALL3+ y2 ul3- dr4- D2- UL5+ DL1-
GetafeContinua2024,8.6,c,A,4,UR4- DR2- DL1+ UL4- U2+ R6+ D2+ L4+ ALL0+ y2 U1- R1- D5+ L0+ ALL5-,8,DL1- U6- ALL2+ y2 dr4+ ur3- D5- UR1+ \5+
GetafeContinua2024,8.6,c,A,5,UR5+ DR3+ DL0+ UL1- U1+ R0+ D0+ L4- ALL1- y2 U1+ R4- D5+ L1+ ALL1-,7,UR5- DR3- L5+ y2 D5- R5+ L1- UR1-
GroveCityHalloweeknight2025,8.6,1,B,1,UR2- DR6+ DL1- UL5- U2- R3+ D2+ L6+ ALL3- y2 U6+ R4- D3- L2+ ALL6+,9,DR5+ U3- ur1- /1- ALL4- y2 D3+ R4- UL2- UR4-
GroveCityHalloweeknight2025,8.6,1,B,2,UR4+ DR0+ DL4- UL5+ U3- R4- D0+ L5- ALL3- y2 U3+ R6+ D5+ L2+ ALL1-,8,DL4+ U6- y2 D5- R1+ L6+ UL4+ UR5+ ALL2-
GroveCityHalloweeknight2025,8.6,1,B,3,UR2+ DR2+ DL4- UL5+ U2- R0+ D1+ L3+ ALL1+ y2 U5+ R2+ D2- L5- ALL4+,9,DL1+ UL5- R4- y2 dr2- R2- U4+ UL3+ DL2+ /3+
GroveCityHalloweeknight2025,8.6,1,B,4,UR2+ DR1- DL4- UL5+ U4- R3+ D2+ L1+ ALL3+ y2 U1- R0+ D0+ L0+ ALL1-,8,UR3- DL3+ R1- L5- ul6- /5+ y2 U1+ /1+
GroveCityHalloweeknight2025,8.6,1,B,5,UR6+ DR1+ DL3- UL1+ U3+ R4+ D2+ L2- ALL3- y2 U0+ R3+ D0+ L4+ ALL3-,9,UR2+ DR1- DL3+ D2- L1+ y2 dl1- dr4+ R3- L4-
GuangdongOpen2021,8.6,d,B,1,UR4+ DR2+ DL4+ UL4- U6+ R6+ D3+ L5+ ALL2- y2 U5- R4+ D2- L0+ ALL4+ UR DL,8,UL6- D3+ L1+ /2+ y2 D2+ R4- U5+ /4-
GuangdongOpen2021,8.6,d,B,2,UR3- DR2- DL5- UL5+ U5+ R5+ D0+ L3- ALL3+ y2 U3- R4+ D3+ L0+ ALL2+ UR DL,9,DL2- UL5+ D3- /2- \3- y2 D1+ U3+ DR4- ALL6+
GuangdongOpen2021,8.6,d,B,3,UR1- DR1- DL4+ UL1+ U2- R1+ D5+ L5- ALL2- y2 U2- R5+ D3- L0+ ALL4+ UL,9,UR1+ U1+ D4+ ur1+ ALL5+ y2 R2+ DR3+ UR2+ \1+
GuangdongOpen2021,8.6,d,B,4,UR1- DR1- DL4- UL0+ U1+ R2- D3- L3- ALL2+ y2 U5+ R2+ D2- L3+ ALL1+ DL UL,9,DR1+ DL5- R3+ y2 dr1- R4- U2- UL3- DR2+ /1-
GuangdongOpen2021,8.6,d,B,5,UR2+ DR0+ DL4+ UL5- U5+ R6+ D2+ L5+ ALL0+ y2 U1+ R3- D2- L2+ ALL1+ UL,8,UR2- DR6- L4- /4- ALL3- y2 DL2- DR4+ UR1-
GuwahatiFMCChallenge2023,8.6,f,A,1,UR3- DR6+ DL1+ UL3- U5+ R5+ D3- L5+ ALL5+ y2 U2- R6+ D0+ L2+ ALL1+ DL,9,UR4+ UL3- D4- /6- ALL3+ y2 R6+ U2+ L2- /1-
GuwahatiFMCChallenge2023,8.6,f,A,2,UR4+ DR6+ DL3+ UL3+ U6+ R3- D0+ L5- ALL2+ y2 U0+ R3- D5- L3+ ALL2+,8,DR3+ UL1- R2+ dl4+ y2 dl2- D5+ DL3- DR3+
GuwahatiFMCChallenge2023,8.6,f,A,3,UR4- DR0+ DL3+ UL2+ U2- R2+ D1- L0+ ALL0+ y2 U2+ R5- D4+ L4+ ALL6+ UR DR DL UL,9,UR4+ DR2- L5- ur3+ y2 R5+ U2- DL4- \2- ALL4+
GuwahatiFMCChallenge2023,8.6,f,A,4,UR5- DR2- DL6+ UL0+ U0+ R3- D6+ L2+ ALL2- y2 U4+ R2+ D1- L5+ ALL4+,10,DR2- DL4+ U5+ ul3- ALL6- y2 dr1+ D4+ UL4- DL1- DR2-
GuwahatiFMCChallenge2023,8.6,f,A,5,UR3+ DR1- DL2- UL5- U4- R4+ D1+ L5+ ALL2- y2 U1+ R2- D5- L3+ ALL2- DR DL,7,UR6- DL2+ dr5+ y2 ur1+ D5+ UL3- UR2+
HappyNewYearCubingHoorn2020,8.6,c,B,1,UR2+ DR6+ DL1- UL3- U0+ R1- D5+ L2+ ALL3+ y2 U3- R5+ D4- L0+ ALL0+ DL UL,8,DL2+ U1+ R5+ /6- \3- y2 dr5- DR4+ UR3+
HappyNewYearCubingHoorn2020,8.6,c,B,2,UR1- DR2- DL5+ UL2+ U6+ R4- D2- L5+ ALL4+ y2 U4- R3- D0+ L3+ ALL4+ UR DL,8,UR5+ DR2+ D3- ur5+ dr2+ y2 R3+ L5+ UL4+
HappyNewYearCubingHoorn2020,8.6,c,B,3,UR6+ DR4- DL2- UL2- U3- R3- D6+ L1+ ALL1+ y2 U1- R1- D1- L3- ALL5+ DR DL,9,UL1- R1+ L4+ /4- y2 ul2+ dr6+ D1+ L3+ UR1+
HappyNewYearCubingHoorn2020,8.6,c,B,4,UR3- DR2- DL4+ UL1+ U3- R1- D0+ L4- ALL3+ y2 U1- R1- D3- L2- ALL0+ DL UL,9,UR6- UL1- D2- ul1- \3+ y2 ur3+ U1+ DL2+ DR1+
HappyNewYearCubingHoorn2020,8.6,c,B,5,UR3- DR1+ DL2+ UL1+ U6+ R1+ D2- L5- ALL5+ y2 U4- R5+ D1+ L0+ ALL2+ UR DR,9,UR6- DR1- UL2+ R4- \3+ y2 dl1+ R4+ DR1- UR4+
HonoluluMegaaMakapo2025,8.6,c,A,1,UR4+ DR1+ DL4+ UL5- U4+ R4- D3+ L3- ALL5+ y2 U2+ R1+ D1+ L0+ ALL1+,9,DR1- UL4+ U5+ D5+ \2+ y2 D1- U1- UR1- /2-
HonoluluMegaaMakapo2025,8.6,c,A,2,UR2+ DR2- DL4+ UL2- U3- R6+ D2+ L5+ ALL4- y2 U3+ R4+ D2- L2+ ALL1+,10,UR3+ DR3+ DL5+ dr2- \5- y2 ur1- R6+ U1- UL2- DR2+
