competition_id,mean,round_type_id,group_id,scramble_num,scramble,optimal_tickcount,tickcount_solution
DeutscheCubeDaysHelsinki2024,22.8,f,A,2,UR4+ DR3- DL4+ UL1+ U0+ R0+ D1+ L1+ ALL1+ y2 U1- R3- D0+ L2- ALL3+,18,UR2- DR1+ DL3- UL3- /2- y2 ul1- R3+ U1- UL2+
DeutscheCubeDaysHelsinki2024,22.8,f,A,3,UR1- DR4+ DL3- UL1+ U1+ R6+ D6+ L4- ALL5- y2 U3- R2+ D2+ L2+ ALL2-,24,DR3+ DL2+ UL1- L5+ ul3- \1- ALL2+ y2 R2- U3+ DL2-
DeutscheCubeDaysHelsinki2024,22.8,f,A,4,UR4+ DR0+ DL1- UL5+ U1+ R1- D2- L3+ ALL4+ y2 U6+ R0+ D2- L5- ALL3+,25,DL3+ UL2+ R3- dr3- y2 dr1+ U3+ UL5+ DR2+ UR2- ALL1+
DeutscheCubeDaysHelsinki2024,22.8,f,A,5,UR2+ DR2+ DL2+ UL2+ U1- R1+ D6+ L1- ALL4+ y2 U2- R4- D2- L4+ ALL6+,23,UR3- DR2- D4+ L3- dl1- y2 L4- DR2+ UR2+ ALL2-
DragonCubing2020,22.8,c,A,1,UR1- DR4- DL1- UL1- U5+ R4- D2- L1+ ALL1- y2 U5- R0+ D2- L4- ALL3- UR DR,26,DR3- U3- D2- L1+ /3+ y2 dl4+ U5+ L2+ DL2+ /1+
DragonCubing2020,22.8,c,A,2,UR1+ DR1- DL2- UL4- U2+ R0+ D0+ L2+ ALL4- y2 U1+ R1+ D5- L3- ALL1- DR,17,DL3+ UL1+ dr2+ y2 D2+ DL3+ UR1- /1- \4+
DragonCubing2020,22.8,c,A,3,UR3- DR1+ DL2- UL3+ U2+ R0+ D1- L1- ALL1- y2 U0+ R5- D4+ L0+ ALL5+ DR,22,DR2+ U2- ur2+ /3+ ALL3- y2 dr3+ R3- DR4-
DragonCubing2020,22.8,c,A,4,UR4- DR4- DL3- UL3+ U1+ R3- D2- L3+ ALL4+ y2 U2- R3- D2- L4+ ALL1+ DR DL,27,DL3- R1- ul3- y2 dl3- dr5- U2+ L3- DL1- DR3+ /3-
DragonCubing2020,22.8,c,A,5,UR3+ DR5+ DL5- UL1- U0+ R2+ D4- L4- ALL1+ y2 U0+ R1- D0+ L2+ ALL2- DL,22,UR2- DR4+ L2- /1- \4+ y2 ul2- dr3+ D1+ DL2- DR1+
EdinburghWinter2025,22.8,d,B,1,UR5- DR3- DL0+ UL5+ U1- R2- D5+ L5- ALL3+ y2 U1- R2+ D4+ L4- ALL1+,25,UR1+ DR3- D1+ dr2+ /2+ y2 dr4+ D4+ R3- DL4+ UR1+
EdinburghWinter2025,22.8,d,B,2,UR3- DR4+ DL1- UL1- U0+ R4+ D2- L3- ALL1+ y2 U2+ R4- D4- L0+ ALL2+,23,DR5- DL4+ UL1+ U3+ ul1- \1- y2 dr2+ U2- DR4+
EdinburghWinter2025,22.8,d,B,3,UR0+ DR5+ DL1+ UL4- U1- R1+ D2+ L5- ALL1- y2 U2+ R3+ D0+ L1- ALL1-,21,UR2+ DR4+ U3+ L4- ul2- /1- y2 UL1+ UR3- /1-
EdinburghWinter2025,22.8,d,B,4,UR3- DR3- DL4+ UL2+ U2- R4+ D6+ L2+ ALL6+ y2 U0+ R2+ D3+ L2+ ALL4-,17,UR1+ DR1+ DL4+ U2+ y2 dl2- D1+ DL2- DR2- /2+
EdinburghWinter2025,22.8,d,B,5,UR4- DR4- DL5- UL4- U3- R5- D3+ L0+ ALL5+ y2 U1- R6+ D5+ L2- ALL3-,28,DR1+ DL3- U1- D4- y2 ul2+ dr5+ UL1+ DL1+ DR6+ \4+
HungarianOpen2015,22.8,2,A,1,UR6+ DR4- DL2+ UL6+ U4- R5+ D2+ L0+ ALL4- y2 U5- R1- D4+ L4+ ALL5+ UR DL UL,28,UL4+ R5+ dl3+ \3+ y2 ul1+ dl2+ R1+ U5+ DL4-
HungarianOpen2015,22.8,2,A,2,UR1- DR4- DL3+ UL0+ U1+ R1- D4- L4+ ALL1- y2 U3+ R0+ D0+ L1- ALL1- DR DL,20,DR4+ DL1+ R2+ L4+ ur4+ y2 dr1+ U3- L1+
HungarianOpen2015,22.8,2,A,3,UR4+ DR1- DL3- UL4- U4- R4- D4- L6+ ALL0+ y2 U2+ R5- D3+ L2+ ALL3+ DR DL,23,UR3+ DR2- UL1+ D2- dl2- y2 dr1+ R4- UL2- DR3- \3+
HungarianOpen2015,22.8,2,A,4,UR6+ DR1- DL5+ UL2+ U3+ R4- D4+ L2+ ALL4+ y2 U1+ R3+ D0+ L1+ ALL4- DR UL,18,DR1+ DL3+ U1+ R2- y2 dl2- dr1+ R3- UL1- /4+
HungarianOpen2015,22.8,2,A,5,UR2+ DR3- DL4- UL6+ U2+ R1+ D4- L6+ ALL3- y2 U3- R5- D3- L1+ ALL6+ DR DL,25,DL1- UL5+ U3- /1- ALL3- y2 ul1- U2+ UL1+ DL2- DR5+ /1-
IkastCubingKaos2024,22.8,1,B,1,UR0+ DR2- DL5+ UL4+ U4+ R1- D0+ L5- ALL4+ y2 U2+ R4+ D2+ L1+ ALL0+,24,UR3+ DL3- UL1- U2+ ul2- \4+ y2 dl3- R2- U1- UL1- DR2-
IkastCubingKaos2024,22.8,1,B,2,UR4+ DR5- DL3+ UL2- U4- R4- D1+ L1+ ALL4- y2 U3+ R2+ D1+ L0+ ALL2+,24,UR2+ DR3+ DL2- ur5- y2 ur2+ D1- U1- UR2- /6+
IkastCubingKaos2024,22.8,1,B,3,UR5+ DR1- DL0+ UL6+ U5- R1+ D1+ L2- ALL3- y2 U4+ R2+ D1+ L4- ALL3+,28,UR5- UL1- L3- /5- y2 D5- U2- DL4+ UR2- ALL1-
IkastCubingKaos2024,22.8,1,B,4,UR1+ DR0+ DL2- UL2- U3- R2+ D2+ L1+ ALL4+ y2 U1- R0+ D0+ L2- ALL5+,17,UR1+ UL3+ R4- ur3- y2 ul1- dl1- U1- UL2+ ALL1-
IkastCubingKaos2024,22.8,1,B,5,UR4- DR0+ DL3- UL2+ U5+ R5- D2+ L1- ALL5+ y2 U5- R1+ D4- L5- ALL3+,21,UR3- DL1+ L1+ y2 ul2+ dl2- D4+ R1- UL5+ ALL2+
JapanChampionship2018,22.8,d,B,1,UR3+ DR1+ DL4+ UL4+ U3- R1+ D3+ L0+ ALL1- y2 U6+ R5+ D3+ L1- ALL3+ UL,28,UR5- DL4+ U1+ y2 ur1- D3- R3+ L1- UL2+ UR4+ /4+
JapanChampionship2018,22.8,d,B,2,UR1- DR2+ DL0+ UL5+ U5- R2- D5+ L6+ ALL4- y2 U5- R2- D4+ L4+ ALL3- UR DR DL UL,26,DR5+ UL1+ R4- dr5+ /1- y2 dr1+ U3+ DL4- UR2+
JapanChampionship2018,22.8,d,B,3,UR4- DR1- DL0+ UL1+ U1+ R5+ D3+ L2- ALL5- y2 U1+ R2- D6+ L1- ALL2- UR DR UL,20,DL1- UL2+ D1- dr3+ ul1- y2 D4+ L2+ UL1- DR2+ /3+
JapanChampionship2018,22.8,d,B,4,UR1- DR3+ DL3+ UL5- U4+ R1- D1- L1+ ALL6+ y2 U4+ R6+ D2- L0+ ALL4- UL,21,UR1+ DR2- DL3- UL1+ L3+ ul1+ ALL2+ y2 D2+ R2- UR4-
JapanChampionship2018,22.8,d,B,5,UR1+ DR3- DL1- UL4+ U4- R5- D4+ L1- ALL3- y2 U4- R1- D2+ L0+ ALL0+ UR,19,UL2- U1+ R5- ALL2+ y2 ur1+ R1- UL2+ DL2- UR2+ /1+
KenyaNationals2024,22.8,f,B,1,UR3+ DR4- DL2- UL0+ U4+ R6+ D6+ L5+ ALL4+ y2 U1+ R5+ D5- L2- ALL2-,29,UR5- UL2- L1- \2- y2 dl2- D5+ R5- U1- L2+ \4+
KenyaNationals2024,22.8,f,B,2,UR4- DR5- DL4- UL0+ U2+ R3- D3- L3+ ALL1- y2 U0+ R4+ D4- L3- ALL2+,18,UL1+ U1+ /1+ y2 ur3- D1+ R4- DL3+ /4+
KenyaNationals2024,22.8,f,B,3,UR2- DR4+ DL0+ UL4- U5- R1- D0+ L5- ALL0+ y2 U4+ R0+ D2+ L3+ ALL6+,20,UR1- DL3- D1- ul2- /4- y2 ul1+ U3- UL1- DL2- /2+
KenyaNationals2024,22.8,f,B,4,UR1- DR2+ DL2+ UL1+ U3+ R0+ D0+ L2- ALL6+ y2 U0+ R1- D3+ L3- ALL4+,22,UR1- UL1- U1- D4- dl4- y2 ur2- D3- R1+ L3+ /2-
KenyaNationals2024,22.8,f,B,5,UR4- DR0+ DL5+ UL3+ U1+ R6+ D3- L2+ ALL5+ y2 U2+ R0+ D5- L1- ALL0+,25,DR2- L2+ ul3- y2 dl3- dr3- D4+ U2- DL1+ /5-
KoalaficationPalmy2019,22.8,c,A,1,UR6+ DR2+ DL2+ UL3+ U4- R1+ D3- L4- ALL2+ y2 U1+ R4+ D3- L5+ ALL0+ DR UL,26,UR3+ DL1- U4+ ur1+ y2 dl1- dr2+ D3+ R4- L4- UL1- \2-
KoalaficationPalmy2019,22.8,c,A,2,UR2- DR1- DL4- UL2- U2+ R6+ D5- L2- ALL3- y2 U1- R2+ D0+ L2- ALL1- DR,23,DR3- DL1+ UL2+ L5+ ul4- \2- y2 ul1+ R2- U1+ L2+
KoalaficationPalmy2019,22.8,c,A,3,UR1+ DR2+ DL4+ UL5+ U4- R1+ D3+ L0+ ALL1+ y2 U1+ R2+ D4+ L6+ ALL1- DL UL,25,UR2- DL3+ R2- y2 ul3+ dl3- D2- L5- UL1- DR2- \2-
KoalaficationPalmy2019,22.8,c,A,4,UR2- DR4+ DL3+ UL1+ U0+ R2+ D6+ L5- ALL3+ y2 U0+ R1- D0+ L1+ ALL1+ DR UL,15,DR2- UL1+ R2- D1+ /2+ y2 ul3- dr2+ R1+ L1-
KoalaficationPalmy2019,22.8,c,A,5,UR6+ DR2+ DL3+ UL6+ U5- R5+ D3+ L5- ALL0+ y2 U2+ R0+ D3- L4- ALL5+ UR DR DL UL,25,UR1- DL2+ UL6- D2+ y2 ur1+ U2- L1+ DL3+ /5- ALL2+
ManchesterJanuary2025,22.8,d,B,1,UR2- DR0+ DL1- UL5+ U5- R2- D4+ L6+ ALL1+ y2 U5- R4- D0+ L2+ ALL2+,21,UL2+ R4+ D3- dr3+ y2 dr1+ U1+ L2- UR4+ /1+
ManchesterJanuary2025,22.8,d,B,2,UR5- DR3+ DL5- UL2- U3- R4+ D1+ L5+ ALL6+ y2 U4+ R0+ D3- L1+ ALL1+,21,UR2- DL2+ D1- \3- y2 dl2+ UL4- DL3+ ALL4-
ManchesterJanuary2025,22.8,d,B,3,UR2+ DR2+ DL4+ UL1+ U0+ R6+ D3- L0+ ALL0+ y2 U5+ R3+ D1- L4- ALL1-,22,UR1- DL3- UL2- R3+ dr2+ \1+ y2 ur1- U2- L3+ DL1+ UR3-
ManchesterJanuary2025,22.8,d,B,4,UR2+ DR5+ DL2- UL0+ U2+ R2+ D0+ L5- ALL0+ y2 U4+ R5+ D2- L2+ ALL1-,28,UR4- DR3- R2- L5- ur2- y2 D2+ R3- UL2- UR2- \2- ALL1-
ManchesterJanuary2025,22.8,d,B,5,UR5+ DR5+ DL1- UL1- U5- R1+ D5- L0+ ALL5- y2 U2+ R4- D0+ L3- ALL5-,22,DL1+ UL1+ R1+ dl3+ y2 dr2- ur5- R4+ U2- L3+
MaruCubeDay2023,22.8,c,A,1,UR2- DR4- DL1+ UL4- U3+ R4+ D0+ L4+ ALL3- y2 U0+ R1+ D3- L0+ ALL2- UR DR UL,19,UR2+ U1+ D3+ L1- /4- y2 ul1- D3+ R1- ALL3+
MaruCubeDay2023,22.8,c,A,2,UR4- DR1- DL6+ UL0+ U5- R3+ D6+ L3+ ALL3+ y2 U2- R5+ D2+ L1- ALL5- UR DL UL,20,UR1+ DR1+ U4- L3+ y2 R3- U1+ UL1+ DR2- /4+
MaruCubeDay2023,22.8,c,A,3,UR2- DR4- DL2+ UL1- U0+ R6+ D4+ L5- ALL1- y2 U4+ R6+ D3- L2- ALL1- UR DR,27,DL1+ UL3+ D3- y2 dl2- dr2+ ur4+ R3+ U4- L2+ DR3+
MaruCubeDay2023,22.8,c,A,4,UR1- DR0+ DL6+ UL0+ U1+ R4- D1- L2- ALL4- y2 U2- R4+ D3+ L5+ ALL3- UR DR DL,28,DL4- R5+ D1- ur6- \1- y2 R1- U2+ L5- DR3-
MaruCubeDay2023,22.8,c,A,5,UR4- DR3+ DL2+ UL3- U5- R5+ D3- L1+ ALL3- y2 U3+ R1- D3- L0+ ALL2+,20,DR4- D2+ /3- y2 ul3- U1- UL2- DL2+ DR1+ /2+
MoorheadMadness2025,22.8,d,A,1,UR3- DR1- DL4+ UL5+ U3- R4+ D4- L0+ ALL2- y2 U1+ R1+ D3+ L1+ ALL1+,19,DL1+ UL1+ L1+ \3- y2 ul4+ dl5+ D2- DL1- UR1-
MoorheadMadness2025,22.8,d,A,2,UR0+ DR1- DL1+ UL6+ U4+ R5- D4+ L1- ALL3- y2 U0+ R3+ D5+ L5+ ALL6+,28,UR2- DR4- UL6- U2- ALL3- y2 ul1- dr2+ R3- DL5-
MoorheadMadness2025,22.8,d,A,3,UR4+ DR2- DL4- UL2- U6+ R3+ D0+ L3+ ALL0+ y2 U5+ R3+ D0+ L2+ ALL4+,24,UR4+ DR3+ DL3+ /1+ ALL5+ y2 ul1+ dr2+ UL2- UR3-
MoorheadMadness2025,22.8,d,A,4,UR5+ DR1- DL1- UL5+ U5+ R2- D1+ L4- ALL6+ y2 U4- R5- D2+ L1- ALL3+,19,UR3- DR1+ y2 ul1+ dr2- D2- U1- L1+ UR5+ ALL3+
MoorheadMadness2025,22.8,d,A,5,UR1+ DR1+ DL2+ UL6+ U0+ R4+ D2- L3+ ALL0+ y2 U2+ R3- D0+ L1+ ALL1-,24,DR1- UL5+ R5- L4- \2+ y2 R4+ UL1- UR1- ALL1-
MuffinWinter2017,22.8,d,A,1,UR1- DR5+ DL1- UL4+ U2- R2- D5- L0+ ALL2- y2 U4+ R3+ D1+ L3+ ALL4+ UR DR DL,19,UR1- DL1+ R1- L4- /3- y2 R1- UL2- DL1- UR2- \3+
MuffinWinter2017,22.8,d,A,2,UR5- DR4- DL3+ UL2- U2+ R4+ D0+ L2- ALL2+ y2 U3+ R0+ D4+ L2- ALL1+ UR DR UL,24,UR4+ DR1+ UL1+ ul3- ALL1- y2 ul3- dl1+ dr1+ D4- U3- L2+
MuffinWinter2017,22.8,d,A,3,UR0+ DR3- DL6+ UL4- U5- R2+ D3+ L2+ ALL5- y2 U5+ R1+ D1+ L3+ ALL4+ UR DL,24,DL4- U3- R1+ D2- y2 dl1+ U2- DL3- DR2+ UR3- ALL3+
MuffinWinter2017,22.8,d,A,4,UR6+ DR3+ DL2- UL2- U4- R3+ D4- L0+ ALL6+ y2 U3- R5+ D3+ L5+ ALL1+ DR,25,DL3+ UL1+ U1- /3+ y2 dr3+ D2- UL5- DR1- UR4- /2-
MuffinWinter2017,22.8,d,A,5,UR0+ DR2+ DL3+ UL4- U0+ R0+ D4- L2- ALL1- y2 U5- R0+ D0+ L0+ ALL5+ DR DL UL,22,DR2- DL1- UL4+ D2+ ALL3+ y2 ul2- U5+ ALL3-
NorthCarolinaChampionship2025,22.8,2,B,1,UR4+ DR4- DL5+ UL2+ U5- R2- D6+ L3- ALL3- y2 U2- R5- D5+ L5+ ALL3-,26,UR1- DR1- DL5- R4+ D1- L1+ dl3+ y2 R3+ DL5- UR2+
NorthCarolinaChampionship2025,22.8,2,B,2,UR5+ DR2+ DL5- UL4- U4- R2+ D2+ L5- ALL4+ y2 U1+ R2+ D1+ L0+ ALL3-,18,UR3+ D1+ L2+ \4- ALL1+ y2 dl3+ ur2- DR1- UR1-
NorthCarolinaChampionship2025,22.8,2,B,3,UR1- DR0+ DL3+ UL3+ U5- R0+ D1- L1+ ALL5- y2 U5+ R3- D1+ L4- ALL5+,25,UR3+ DL3- R2- D1+ L4- ALL2- y2 dr2+ D1- UL4+ UR3+
NorthCarolinaChampionship2025,22.8,2,B,4,UR0+ DR6+ DL4+ UL3- U1- R5- D5+ L0+ ALL3+ y2 U1+ R3- D0+ L2+ ALL5-,20,DR1- DL2- UL1+ U3+ dr2+ y2 ur1+ R1+ U1- DL2- DR2+ \4+
NorthCarolinaChampionship2025,22.8,2,B,5,UR4- DR4- DL0+ UL1- U1+ R2- D3+ L3+ ALL2+ y2 U5+ R3+ D3+ L1+ ALL1+,25,UR3- DR1+ UL2- U3- ul2- ALL1- y2 dr5- D2- U2- DL1- UR3-
OculusCubeOpen2020,22.8,f,A,1,UR6+ DR5- DL1- UL0+ U6+ R5+ D6+ L0+ ALL4- y2 U2- R3+ D1+ L5+ ALL3+ UR DR UL,27,UR1- UL1+ R5- ur1- /5+ y2 dl1+ D3- UL5+ DL2+ UR3-
OculusCubeOpen2020,22.8,f,A,2,UR2+ DR2+ DL2+ UL3- U0+ R0+ D2- L4+ ALL1+ y2 U3- R3+ D4- L0+ ALL1+ UR DL,25,UR2- DR2- UL3+ L6- ur1+ y2 ul1- D4+ R3- U3+
OculusCubeOpen2020,22.8,f,A,3,UR0+ DR2- DL2- UL5- U4+ R4+ D5+ L3- ALL2- y2 U1- R1+ D0+ L2+ ALL1+ DL,18,UR1+ DR1- R2- L2- ur2- dr2- /3- y2 R1- L3- UL1+
OculusCubeOpen2020,22.8,f,A,4,UR5+ DR1+ DL0+ UL1+ U1+ R4+ D3- L2- ALL0+ y2 U5+ R1+ D3+ L6+ ALL5+ UR DR,23,UR3+ UL1+ U1+ R1- D2+ /3+ ALL4- y2 D1- UL4- DL2- UR1-
OculusCubeOpen2020,22.8,f,A,5,UR2- DR1- DL5- UL1+ U1- R3+ D4- L4+ ALL1+ y2 U3- R2+ D1+ L0+ ALL3+ UR DR UL,21,UR2+ DR2- ur5- ul1- /2- y2 D1- R5- UR3+
PleaseBeQuietBrisbane2024,22.8,2,A,1,UR4+ DR3+ DL4- UL6+ U2- R2- D1+ L1+ ALL4+ y2 U4+ R1+ D4- L0+ ALL4+,26,UR5- UL3- \3- y2 dr2- D5+ U4- DR1- \3-
PleaseBeQuietBrisbane2024,22.8,2,A,2,UR2- DR5+ DL4- UL5- U5- R6+ D2- L3- ALL3+ y2 U2- R3+ D2+ L3+ ALL0+,21,R3+ D1+ /5+ \2- y2 R3- L3- DR2- UR2+
PleaseBeQuietBrisbane2024,22.8,2,A,3,UR5- DR1+ DL0+ UL1+ U3+ R2+ D0+ L4+ ALL4- y2 U1+ R1+ D2+ L1+ ALL1-,16,UR2+ DL1- UL1- L3- ul1+ y2 dr2+ D1- UL1- DR1- ALL3-
PleaseBeQuietBrisbane2024,22.8,2,A,4,UR5+ DR1+ DL3+ UL4+ U0+ R4- D6+ L2+ ALL4+ y2 U4+ R6+ D4- L6+ ALL3+,24,UL3+ R2- D2+ y2 dl4- UL5+ DL1+ DR3+ UR3+ ALL1+
PleaseBeQuietBrisbane2024,22.8,2,A,5,UR3+ DR1+ DL5- UL1- U5- R4+ D1+ L1- ALL1- y2 U1+ R2+ D1+ L5+ ALL4-,27,DL4+ UL3+ R4+ D1- dl3+ /3+ y2 ur2+ L5- DR1- UR1-
RiverHillFall2022,22.8,c,C,1,UR1+ DR5- DL4- UL2- U2- R2+ D4+ L1+ ALL1- y2 U0+ R3+ D3+ L3- ALL5+ DL UL,24,DR2+ DL3+ UL2+ U1+ ul3- \1+ y2 ul1- L3+ DR3- ALL5+
RiverHillFall2022,22.8,c,C,2,UR1+ DR5+ DL2+ UL3+ U3+ R5- D4+ L6+ ALL0+ y2 U1+ R4+ D1+ L4+ ALL3- UR DR,26,DL1+ U5+ R1- y2 ul3- dr1- ur2- D1- R4- U1- L4- \3-
RiverHillFall2022,22.8,c,C,3,UR4- DR0+ DL2+ UL5+ U5+ R3+ D3- L1- ALL0+ y2 U2+ R2- D4- L4- ALL4+ DR DL,23,UR1+ DL1+ UL5+ \3- ALL1+ y2 ul2- L4+ DR4+ UR2-
RiverHillFall2022,22.8,c,C,4,UR1- DR2- DL1+ UL4- U3+ R5+ D4+ L5+ ALL2+ y2 U0+ R0+ D1- L2- ALL3- UR,15,DR1- DL2- U2+ R1- \1- ALL2+ y2 L1+ DL1+ \4+
RiverHillFall2022,22.8,c,C,5,UR3+ DR1+ DL1+ UL5- U3- R2- D3- L5- ALL5+ y2 U5- R1+ D0+ L2+ ALL2- UR DR DL UL,26,UR3- DR1+ UL3- U1- /2+ y2 ul1- dl2- R1- U5+ L2- ALL5+
SensOpen2018,22.8,c,B,1,UR1- DR5+ DL3+ UL4+ U4- R0+ D6+ L6+ ALL1+ y2 U3+ R1+ D4- L3- ALL3+ UR DR UL,22,DR1- DL1- U1+ R3- ur2+ dr4+ ALL2+ y2 R1- U2- UL1- DL4+
SensOpen2018,22.8,c,B,2,UR0+ DR4- DL2- UL1+ U1+ R1+ D3+ L4+ ALL2- y2 U5- R6+ D0+ L0+ ALL1+ DR,22,DR3+ UL2- L1- \2- y2 dr2- R6+ U5+ \1+
SensOpen2018,22.8,c,B,3,UR2- DR4+ DL3+ UL3+ U0+ R0+ D3+ L5+ ALL1+ y2 U0+ R1- D0+ L5+ ALL1+ DR DL,22,UR1- DR1- DL1+ D2+ ur3- \3- y2 ul2+ R1+ L5- \3-
SensOpen2018,22.8,c,B,4,UR4- DR1+ DL6+ UL5- U2- R1+ D2+ L3+ ALL5+ y2 U4- R6+ D3- L4- ALL5- UR DR UL,27,UR2+ DL1- UL3- D4+ ur5+ \2- y2 L3+ DL1+ DR2+ UR4+
SensOpen2018,22.8,c,B,5,UR1- DR1+ DL0+ UL4- U6+ R1+ D3- L3+ ALL1- y2 U3- R6+ D3- L1- ALL4+ DR,21,UR1- DL1+ D1+ dr5+ ul1+ ALL3+ y2 L1+ DR3+ UR3+ /2+
SideEventsBangaloreJune2024,22.8,e,B,1,UR4+ DR5- DL5+ UL2- U1- R3+ D0+ L5+ ALL6+ y2 U1+ R5- D2- L4- ALL3+,26,UR2- UL1+ L3+ ul5- y2 dl1+ R3+ L5+ UL1- DR2+ /3-
SideEventsBangaloreJune2024,22.8,e,B,2,UR2+ DR2- DL6+ UL6+ U3+ R1- D3- L1- ALL1+ y2 U1- R1- D4+ L4+ ALL5-,20,UR1+ D1- L1+ y2 ul2- dl3- dr1+ DL4- UR1+ /4- \2-
SideEventsBangaloreJune2024,22.8,e,B,3,UR6+ DR4- DL5- UL2- U3- R5- D5+ L4- ALL3- y2 U1+ R0+ D2- L1+ ALL5+,18,DR3+ UL1- D1+ y2 L2- UL1- DL2+ /5+ \3+
SideEventsBangaloreJune2024,22.8,e,B,4,UR4+ DR5+ DL2+ UL5- U1- R4+ D5- L1- ALL1- y2 U6+ R1- D6+ L2+ ALL1+,24,DR1- UL4+ U2- D1- /2- y2 ul2- U1+ UL4+ DL6+ UR1+
SideEventsBangaloreJune2024,22.8,e,B,5,UR1- DR3- DL5- UL3+ U3- R4+ D1+ L1+ ALL1+ y2 U5+ R1+ D1+ L1- ALL4+,26,UL1+ D5- ur5- dl1- y2 D1- R4+ L1+ UR5- \3+
SnoCoFavorites2022,22.8,c,A,1,UR4+ DR6+ DL1+ UL5- U4- R3+ D4- L4- ALL0+ y2 U6+ R3- D3- L4+ ALL3- DL UL,24,DR1- DL1- UL3- U4- D1- /2+ ALL1- y2 R1+ L1+ UL4+ DL3+ UR2+
SnoCoFavorites2022,22.8,c,A,2,UR2- DR3- DL3+ UL5+ U6+ R3- D2- L4+ ALL6+ y2 U1- R1+ D2+ L4+ ALL0+ UL,26,UR3+ DR5+ D3- /5+ y2 ul2- ur1+ R1- U1+ L2- DL2- /1-
SnoCoFavorites2022,22.8,c,A,3,UR6+ DR1+ DL3- UL1- U2- R0+ D1+ L2- ALL4+ y2 U2+ R2+ D0+ L2+ ALL1+ DL UL,23,UR5+ DL2+ UL4+ D1- ul2- y2 ul1+ dr1- R2- UL2- \3-
SnoCoFavorites2022,22.8,c,A,4,UR3+ DR6+ DL3- UL3- U2- R5- D2- L1+ ALL3- y2 U5- R3+ D5+ L2- ALL1- UR DL,26,UR1- DR3- DL2+ UL3+ ur2+ ul3+ ALL2+ y2 D2- U3+ UL2+ DR3-
SnoCoFavorites2022,22.8,c,A,5,UR2- DR2+ DL1+ UL0+ U1- R2- D2- L1- ALL4+ y2 U1+ R3- D2- L3+ ALL3+ DR DL UL,15,UR3+ DR1- ur1- y2 dr1- R2+ L3- DR2+ UR1- \1-
SwisscubingCupMentalBreakdow2024,22.8,c,A,1,UR5+ DR4- DL2+ UL2+ U6+ R2+ D2+ L4+ ALL5- y2 U2+ R5- D2- L2- ALL0+,25,UR3- UL2+ L2+ /4- ALL1+ y2 R5- UL2+ DR2+ UR4-
SwisscubingCupMentalBreakdow2024,22.8,c,A,2,UR3+ DR5+ DL6+ UL0+ U3+ R1+ D5+ L0+ ALL3+ y2 U5- R5- D3+ L1+ ALL4+,30,UR1+ DR2+ DL6- U5+ dr2- ul1- /1- y2 dr2- R2+ UL2+ DL3- UR3+
SwisscubingCupMentalBreakdow2024,22.8,c,A,3,UR3+ DR1+ DL3- UL4- U2+ R1- D1- L3+ ALL5+ y2 U6+ R2- D3+ L4- ALL0+,28,UR1- DL3+ R2- L1+ dl2- ul4- y2 dl1- D3- UL4+ UR2+ \5-
SwisscubingCupMentalBreakdow2024,22.8,c,A,4,UR0+ DR2- DL1+ UL5+ U5+ R2+ D2+ L5+ ALL1+ y2 U2+ R1+ D1- L2+ ALL4-,17,DL1- UL2+ ALL4+ y2 R1+ L3- DL1+ UR2- \3+
SwisscubingCupMentalBreakdow2024,22.8,c,A,5,UR2- DR6+ DL5+ UL5+ U3- R4- D1+ L2+ ALL2- y2 U2+ R4- D5- L0+ ALL5+,14,dl1- /5+ y2 ul1- U1- UL1- DL1+ DR4+
SwisscubingCupV2025,22.8,d,B,1,UR0+ DR5+ DL3- UL4+ U3- R4- D0+ L1- ALL0+ y2 U5+ R0+ D0+ L2- ALL0+,19,UR1- DR2- R2+ /3+ y2 dl1- U5+ UL2+ /3+
SwisscubingCupV2025,22.8,d,B,2,UR2+ DR5+ DL1+ UL2- U2- R0+ D5+ L2+ ALL1+ y2 U5+ R2+ D5- L1- ALL0+,25,UR5+ DL1- U3- D2+ dl2- ALL1- y2 L1- UL3- DL5+ UR2-
SwisscubingCupV2025,22.8,d,B,3,UR3- DR5+ DL0+ UL1+ U1+ R4- D1+ L3+ ALL1+ y2 U5+ R3+ D2- L2- ALL3+,26,UR5+ DR3- UL4- D3- y2 dr2- U2- DL2+ UR3- ALL2-
SwisscubingCupV2025,22.8,d,B,4,UR4- DR3- DL2- UL3+ U5- R0+ D6+ L1- ALL2+ y2 U4- R6+ D4+ L1+ ALL1+,24,UR5- DL1+ UL1- D2- ur1- y2 R5+ UL3+ DL4- UR1+ \1-
SwisscubingCupV2025,22.8,d,B,5,UR1- DR5+ DL5+ UL5+ U1+ R5- D6+ L1- ALL2- y2 U1+ R0+ D2+ L3+ ALL1-,20,DL4- UL5- R1+ ul5- y2 ul1- UL1- DL2- ALL1-
TakeYourTimeSydney2024,22.8,d,D,1,UR4- DR1- DL2- UL3+ U6+ R1+ D2+ L0+ ALL4+ y2 U1+ R5+ D1+ L3+ ALL2+,25,UR3+ DR1+ U4+ L1- ur2- ALL2- y2 dl3- D1- R5- L2- UL1-
TakeYourTimeSydney2024,22.8,d,D,2,UR2+ DR1+ DL6+ UL3+ U3+ R5+ D1+ L0+ ALL3- y2 U1- R3- D1+ L4+ ALL1+,22,UR4+ DL3+ D1+ ul2+ \4- y2 ul1- L1- UL2- DL1- UR3+
