competition_id,Ao5,round_type_id,group_id,scramble_num,scramble,optimal_tickcount,tickcount_solution
Cube4funinBialaPodlaska2023,22.67,d,B,2,UR2+ DR2- DL2- UL6+ U3+ R1- D1- L5+ ALL3- y2 U4+ R1- D1+ L1- ALL6+ UR DR UL,22,DR2+ DL2+ UL1+ R1- D1+ y2 R5- UL1+ DR1- UR5- /1- ALL2+
Cube4funinBialaPodlaska2023,22.67,d,B,3,UR4- DR1- DL2- UL1- U2+ R6+ D5+ L3+ ALL1+ y2 U2- R1+ D2+ L0+ ALL1- UR DL UL,19,DR1- U3+ D1- dl4- /2- ALL4- y2 U1+ DR2- UR1+
Cube4funinBialaPodlaska2023,22.67,d,B,4,UR2- DR1+ DL2+ UL0+ U5- R0+ D0+ L2+ ALL5- y2 U5+ R0+ D2- L5+ ALL5+ DR UL,24,UR3- DR1- DL2- UL2- R5+ ALL2- y2 dl2+ D2+ UL5-
Cube4funinBialaPodlaska2023,22.67,d,B,5,UR6+ DR2+ DL4- UL3+ U3- R3- D2+ L4- ALL2+ y2 U4- R5+ D0+ L1+ ALL4+ DL UL,27,UR1+ UL5+ R6- dr1+ /2+ \4- y2 R2+ UL1- UR5+
Cube4funinWarsaw2024,22.67,f,A,1,UR4- DR1+ DL6+ UL2+ U1+ R0+ D6+ L3- ALL2+ y2 U3+ R2- D6+ L3+ ALL3-,24,UR1+ DR2+ DL3- L2- /3+ y2 ul1- dl1+ D4+ UL3- DR2+ ALL2+
Cube4funinWarsaw2024,22.67,f,A,2,UR2- DR1- DL3- UL4- U3+ R4- D4+ L4+ ALL1- y2 U5+ R2+ D2+ L3+ ALL5-,21,UL3+ R5- ur2- ALL4- y2 U2- UL2- DL1- DR1- UR1-
Cube4funinWarsaw2024,22.67,f,A,3,UR4+ DR1- DL3+ UL4+ U4- R2- D3+ L5- ALL1+ y2 U1+ R0+ D0+ L1+ ALL2-,17,UR2- UL2- R1+ D5- dr2+ \3+ y2 ur1+ UL1-
Cube4funinWarsaw2024,22.67,f,A,4,UR1+ DR5+ DL1- UL3- U1- R6+ D6+ L1+ ALL4- y2 U0+ R4- D1+ L3+ ALL5+,23,UL3+ D2+ ALL3- y2 dr1- ur5- R5+ L3- DR1-
Cube4funinWarsaw2024,22.67,f,A,5,UR2- DR2- DL5- UL3- U2+ R1+ D1+ L2- ALL3+ y2 U4- R4+ D5+ L0+ ALL5+,25,UR3+ D6- L2- y2 dl1+ dr1- R1+ U4+ DR5- \2+
DneprNeverFails2018,22.67,d,B,1,UR1+ DR1+ DL1- UL2+ U5- R0+ D4- L3- ALL5- y2 U1- R3+ D1+ L4+ ALL2+,21,DL2+ U2+ R2- D2+ ALL2- y2 R3- U1+ L3- DL1- /1- \2-
DneprNeverFails2018,22.67,d,B,2,UR3+ DR4+ DL3- UL4+ U4+ R3+ D2- L1+ ALL5+ y2 U1- R2- D2- L3- ALL1- UR,22,UR1+ DR1+ L2- ur5+ y2 D1- U1- DL3+ UR2+ /4- \2-
DneprNeverFails2018,22.67,d,B,3,UR4+ DR4- DL3+ UL0+ U0+ R0+ D2+ L1+ ALL2- y2 U2- R1+ D6+ L4- ALL2+ UR DR UL,25,DL1- UL4- L1+ y2 ul2- D6+ R1- U2- UL4+ \4+
DneprNeverFails2018,22.67,d,B,4,UR4- DR1+ DL5+ UL1+ U1+ R2+ D5- L4- ALL2- y2 U1- R2+ D0+ L3+ ALL5+ DR,20,UR1+ DL1- U1+ L1- /1+ \4+ y2 dr5- R2- U1+ L3-
DneprNeverFails2018,22.67,d,B,5,UR1+ DR5- DL3+ UL1- U2+ R1+ D5+ L2- ALL5+ y2 U4- R3+ D0+ L4- ALL2+ DR UL,28,UR2- DR5+ D4+ dl5+ \3+ y2 dl1+ dr1+ R3- UL4+
DoorCountyCubeChallenge2024,22.67,f,A,1,UR5+ DR2- DL4+ UL2+ U4- R6+ D4- L1- ALL4- y2 U3+ R2- D1- L2- ALL5+,21,DR2+ UL3- R1+ L2- y2 dl1+ R1+ U5- UL2+ DR1+ /3-
DoorCountyCubeChallenge2024,22.67,f,A,2,UR1- DR1+ DL2+ UL3- U4+ R1+ D3- L4+ ALL1+ y2 U1- R1+ D4- L0+ ALL3-,21,DR1- DL2- D3+ L1- dl1- ALL4- y2 dl3+ D4+ R1- U1+
DoorCountyCubeChallenge2024,22.67,f,A,3,UR3+ DR1+ DL2+ UL5+ U5- R4- D0+ L5+ ALL4+ y2 U1+ R3+ D1- L0+ ALL3+,21,UR3- R3+ D3- dr4+ y2 ul2- D1+ R3- U1- \1-
DoorCountyCubeChallenge2024,22.67,f,A,4,UR6+ DR3+ DL1+ UL5+ U5+ R1+ D3- L4- ALL3+ y2 U3+ R1+ D1+ L5- ALL3+,26,UR3+ DR1- UL2- U5- y2 ul2- dl3- ur2- L4- UL3- DR1-
DoorCountyCubeChallenge2024,22.67,f,A,5,UR5+ DR4- DL4+ UL6+ U4+ R5- D2+ L2- ALL3+ y2 U0+ R0+ D2- L5+ ALL1-,31,DR2+ DL4- UL3- R2+ L1- /3+ y2 dr5- D5- DL5- ALL1+
FastestFingersFirstPune2025,22.67,d,A,1,UR1- DR5+ DL3+ UL2- U1+ R4- D5+ L3- ALL5- y2 U3+ R3+ D2+ L3+ ALL0+,22,UL2+ D1- y2 ul3- dl4+ dr1+ L1- DL2- UR3- \5+
FastestFingersFirstPune2025,22.67,d,A,2,UR3+ DR4- DL5+ UL1- U2- R4- D3+ L5+ ALL5- y2 U1+ R6+ D1+ L0+ ALL5-,21,DR5+ DL3+ dl3+ ul1+ y2 ul3+ R4- DR1- UR1-
FastestFingersFirstPune2025,22.67,d,A,3,UR2+ DR5- DL4+ UL5+ U1+ R4+ D5+ L1- ALL4+ y2 U5- R5- D2- L5+ ALL6+,30,UR1- DL1- UL5+ D3- /5- ALL2- y2 U2+ L5- DR2+ UR3+ /1-
FastestFingersFirstPune2025,22.67,d,A,4,UR1+ DR3- DL3- UL1- U5+ R5+ D6+ L4- ALL3- y2 U2- R3- D3+ L5- ALL3-,25,UR1- UL4- R2- dr4+ y2 ul3+ U1- L4- DL3- UR3+
FastestFingersFirstPune2025,22.67,d,A,5,UR1+ DR1- DL6+ UL2+ U6+ R1- D5+ L1- ALL2- y2 U5- R0+ D5+ L2- ALL0+,21,DR1+ DL1+ UL3+ L1+ dl1+ ALL2+ y2 L2+ DR5- UR5+
FenixMexico2022,22.67,c,A,1,UR5- DR0+ DL2- UL1+ U2- R2+ D2+ L1- ALL0+ y2 U5- R2- D4- L3- ALL1+ DR DL UL,22,UR4+ UL2+ R1- y2 D5+ U2+ L3+ DR1- UR3+ /1+
FenixMexico2022,22.67,c,A,2,UR0+ DR5+ DL3+ UL3+ U0+ R5- D3- L1+ ALL5- y2 U5- R3- D2- L2+ ALL5- DR,26,DL1- UL3- D4- L3- y2 ur5- R1+ U5+ L2- DR2+
FenixMexico2022,22.67,c,A,3,UR5+ DR4+ DL0+ UL1+ U6+ R5- D3+ L2- ALL3+ y2 U0+ R5- D5+ L0+ ALL3- UL,22,DR4- D3- L1+ \4+ ALL1- y2 dl1- R2- DR5- /1-
FenixMexico2022,22.67,c,A,4,UR6+ DR5+ DL2- UL2+ U1+ R5+ D5- L4+ ALL3- y2 U2- R1+ D3+ L2+ ALL2- DL,23,UR6- DR2+ UL3- L1- ur2- ul2- /1- y2 D1- R1- U2+ DL2-
FenixMexico2022,22.67,c,A,5,UR1- DR6+ DL3+ UL4+ U2- R2- D5- L4- ALL0+ y2 U4- R4+ D2- L0+ ALL2+ UR,23,UR1- DR1- DL3- R1- ul5- y2 ur2+ R2+ DR2+ UR4+ /2+
FuenlabradaOpen2018,22.67,c,B,1,UR1- DR5+ DL3- UL4- U3+ R5- D1- L4+ ALL2+ y2 U2- R3- D2- L0+ ALL5+ UR UL,22,UR1+ UL1+ D1- L2+ /3- y2 ul3+ ur4+ D2+ R3+ U2+
FuenlabradaOpen2018,22.67,c,B,2,UR0+ DR1- DL2- UL0+ U5- R3+ D1- L1+ ALL1+ y2 U2- R3- D2- L0+ ALL5+ DR UL,22,DL4+ U5+ R2- L3- y2 U1+ DR2+ UR1+ \1+ ALL3-
FuenlabradaOpen2018,22.67,c,B,3,UR5+ DR3- DL0+ UL3- U2- R3- D3+ L4+ ALL3+ y2 U3- R1+ D1- L2- ALL6+ DL,15,UR1+ U1- L1- /3- y2 dr4- D1+ R1- U1+ UL2+
FuenlabradaOpen2018,22.67,c,B,4,UR1- DR5- DL3+ UL3+ U5+ R4- D5- L1+ ALL6+ y2 U2- R2+ D5+ L4+ ALL6+ UR DL,24,DR1- DL4- UL3- U4- R1- ul2- y2 dr1+ R1- U2+ DL4- DR1-
FuenlabradaOpen2018,22.67,c,B,5,UR6+ DR5- DL4+ UL1- U1+ R5+ D2- L5- ALL5+ y2 U2+ R4- D2+ L1+ ALL0+ UR UL,29,DR3+ UL2+ U4+ R3+ ur1- \5+ y2 dl1- R4+ U3- UL1+ DL2-
GACubersSummerBlast2018,22.67,f,B,1,UR3- DR5+ DL1- UL6+ U6+ R2- D5- L1+ ALL5- y2 U1- R1+ D5+ L4+ ALL2+,23,DL1+ UL3+ L2+ ALL4+ y2 dr3+ D1- R1- U1+ DL4- \3+
GACubersSummerBlast2018,22.67,f,B,2,UR2+ DR1- DL2- UL3+ U5- R5+ D4- L1- ALL5- y2 U2- R5- D4+ L3+ ALL2+ DR UL,26,DR5- R1- \2+ y2 ur3- R3- U2+ L3- DR4- \3-
GACubersSummerBlast2018,22.67,f,B,3,UR0+ DR2- DL2- UL1+ U2+ R5+ D2- L1+ ALL4- y2 U2- R2- D1+ L2+ ALL2- DL UL,18,UR3- D6- \2- y2 dl1+ dr1+ D1+ DL2- UR2+
GACubersSummerBlast2018,22.67,f,B,4,UR0+ DR3- DL2- UL0+ U0+ R6+ D5+ L0+ ALL3+ y2 U4- R1+ D1- L5- ALL5- DR DL UL,21,R3- L2+ ul4- \4- y2 ul2- R1- UL4+ DL1+
GACubersSummerBlast2018,22.67,f,B,5,UR1- DR3+ DL6+ UL1- U5- R1- D5+ L4+ ALL6+ y2 U1+ R4+ D4- L1+ ALL2+ UR,24,DL2- UL5+ U2+ R1- /4+ y2 ur1+ R4+ UL1- DR4+
GuangdongOpen2018,22.67,d,B,1,UR5- DR3- DL2- UL4- U3+ R3- D5+ L4+ ALL3- y2 U2- R2- D1+ L1- ALL4+ DR DL,22,UR2+ UL2+ U2+ R3- /4- \3- y2 ul1- D2- DL1+ UR2+
GuangdongOpen2018,22.67,d,B,2,UR2+ DR3+ DL4- UL1- U4+ R3+ D4- L3+ ALL6+ y2 U3- R6+ D4+ L4- ALL5+ DR UL,28,UR2+ DR2+ UL2+ U3+ D3+ y2 ur4- R2- U1- UL4+ DR4- \1-
GuangdongOpen2018,22.67,d,B,3,UR5+ DR2+ DL3- UL3+ U4- R4+ D4+ L3+ ALL3+ y2 U1- R4+ D3- L4- ALL2+,25,UR1- DR1+ UL3- R1+ D4- \1+ y2 ul4+ dr2- R4- UL1+ DL3+
GuangdongOpen2018,22.67,d,B,4,UR5- DR1+ DL3+ UL3- U5+ R4- D5- L4- ALL4+ y2 U2- R3- D1- L0+ ALL3+ UR DL UL,21,UR3- DR1- DL1- UL5+ U1+ D3+ dl3+ \1+ y2 DR1+ UR2+
GuangdongOpen2018,22.67,d,B,5,UR0+ DR3- DL5- UL1- U2+ R0+ D0+ L0+ ALL1- y2 U1+ R1+ D4- L4+ ALL1+ UR DL UL,21,DR3+ DL5+ U1- L1+ y2 D4+ L4- UR1- ALL2-
HungarianOpen2015,22.67,2,A,1,UR6+ DR4- DL2+ UL6+ U4- R5+ D2+ L0+ ALL4- y2 U5- R1- D4+ L4+ ALL5+ UR DL UL,28,UL4+ R5+ dl3+ \3+ y2 ul1+ dl2+ R1+ U5+ DL4-
HungarianOpen2015,22.67,2,A,2,UR1- DR4- DL3+ UL0+ U1+ R1- D4- L4+ ALL1- y2 U3+ R0+ D0+ L1- ALL1- DR DL,20,DR4+ DL1+ R2+ L4+ ur4+ y2 dr1+ U3- L1+
HungarianOpen2015,22.67,2,A,3,UR4+ DR1- DL3- UL4- U4- R4- D4- L6+ ALL0+ y2 U2+ R5- D3+ L2+ ALL3+ DR DL,23,UR3+ DR2- UL1+ D2- dl2- y2 dr1+ R4- UL2- DR3- \3+
HungarianOpen2015,22.67,2,A,4,UR6+ DR1- DL5+ UL2+ U3+ R4- D4+ L2+ ALL4+ y2 U1+ R3+ D0+ L1+ ALL4- DR UL,18,DR1+ DL3+ U1+ R2- y2 dl2- dr1+ R3- UL1- /4+
HungarianOpen2015,22.67,2,A,5,UR2+ DR3- DL4- UL6+ U2+ R1+ D4- L6+ ALL3- y2 U3- R5- D3- L1+ ALL6+ DR DL,25,DL1- UL5+ U3- /1- ALL3- y2 ul1- U2+ UL1+ DL2- DR5+ /1-
IdahoSpudcubing2018,22.67,c,B,1,UR3+ DR1- DL3- UL3- U4- R3+ D1- L3+ ALL3- y2 U6+ R5- D1- L1- ALL5+ DR UL,30,UR4+ DR2+ DL3+ R1+ ALL4- y2 dl3- dr5+ R1- DL1+ UR6+
IdahoSpudcubing2018,22.67,c,B,2,UR1- DR2+ DL2- UL1- U5- R1+ D4+ L5+ ALL4- y2 U1+ R1+ D0+ L4+ ALL1+ UR DR DL,22,DR2- DL2- U5- \2- y2 ul2+ dr1- L4- UR1- ALL3-
IdahoSpudcubing2018,22.67,c,B,3,UR3+ DR3+ DL2+ UL0+ U4+ R5+ D6+ L5- ALL5+ y2 U3- R2+ D2- L2+ ALL3- DL UL,25,UR1+ UL3+ U1+ D1+ /3+ \4+ y2 D4+ U3+ L2- DR2- ALL1+
IdahoSpudcubing2018,22.67,c,B,4,UR0+ DR3- DL2+ UL2- U5+ R4+ D3+ L2+ ALL3+ y2 U0+ R3- D4- L2- ALL3+ UR DR UL,20,UR1- UL2- D2- /4- ALL5- y2 L1+ DL1+ DR3+ /1+
IdahoSpudcubing2018,22.67,c,B,5,UR2+ DR3- DL3- UL1- U2- R1+ D2+ L3+ ALL5+ y2 U0+ R2- D0+ L3+ ALL0+ DL,21,UL1+ D4+ ur1+ dl3- \5+ y2 R1- DL3- DR3+
ImbaburaOpen2023,22.67,c,A,1,UR5+ DR0+ DL2+ UL1+ U6+ R3- D0+ L6+ ALL2- y2 U2+ R3+ D0+ L2+ ALL5- UR,21,DR2- L3+ dl5+ /1+ \2+ y2 ur3+ R3- UL2-
ImbaburaOpen2023,22.67,c,A,2,UR4+ DR3- DL5+ UL2- U1- R2- D1+ L1+ ALL1+ y2 U1+ R5+ D2- L4- ALL2- DR UL,22,DL3- UL1- R1+ ALL1- y2 ur5+ R2- UL2+ DL2+ UR3- /2-
ImbaburaOpen2023,22.67,c,A,3,UR1- DR3- DL3- UL2+ U6+ R6+ D4- L1- ALL5- y2 U2+ R0+ D1+ L4- ALL4+ UR DR DL,24,DR2- UL2+ U3+ y2 ul2+ ur3- D1- U2- L4+ /1+ \4-
ImbaburaOpen2023,22.67,c,A,4,UR2- DR4+ DL2+ UL3- U5+ R0+ D5+ L2+ ALL2- y2 U5- R0+ D1+ L1+ ALL2+ UL,22,DR1+ R3- L1- dl2- ul2- /4- y2 ul2- dl1- U5+ DL1-
ImbaburaOpen2023,22.67,c,A,5,UR0+ DR1+ DL1+ UL5+ U4+ R5+ D1- L3- ALL1+ y2 U5- R4+ D1- L4- ALL0+ UR DR,27,UR3+ DL1- R3+ L2- dr3- ALL1- y2 U6+ UL3+ DL1+ UR4-
IvreaBacktoSquareOne2024,22.67,c,B,1,UR1+ DR1+ DL1+ UL2- U2+ R1- D3- L5+ ALL2+ y2 U1+ R2- D1- L2+ ALL2+,14,UR1- D1+ L4- dr2- y2 ur1- R1+ U1- L2- DR1+
IvreaBacktoSquareOne2024,22.67,c,B,2,UR1+ DR1- DL5- UL3- U1+ R5+ D2+ L0+ ALL0+ y2 U1+ R2- D4- L2+ ALL2-,25,UR2- DL5+ UL3+ R3- D1- ALL2- y2 D5+ R2+ UL1- DL1-
IvreaBacktoSquareOne2024,22.67,c,B,3,UR0+ DR4+ DL5- UL3+ U2- R6+ D0+ L3+ ALL3+ y2 U3- R5- D5- L4- ALL0+,23,DR2+ DL1- U1- y2 ul1- ur3- U3+ L4+ DR5+ \3-
IvreaBacktoSquareOne2024,22.67,c,B,4,UR4- DR1+ DL2- UL2+ U1+ R0+ D0+ L3- ALL2+ y2 U2+ R5- D5- L5+ ALL2+,24,UR1+ DL3+ R2+ D2- \1- y2 ul3+ dl1- L3- UL2- DR5+ \1-
IvreaBacktoSquareOne2024,22.67,c,B,5,UR4- DR3- DL2+ UL4+ U3- R0+ D1+ L5+ ALL0+ y2 U1+ R0+ D4- L3- ALL5-,21,UR2+ UL1+ R5+ ur2+ y2 dr1+ UL1- DL4+ \5-
KristiansundOpen2025,22.67,f,A,1,UR1- DR0+ DL3- UL2+ U5- R3- D4+ L5+ ALL4- y2 U0+ R1- D4- L2+ ALL5+,23,UR4+ DL4- D3+ dr2+ y2 ul1- D3+ L2- DR1+ /3-
KristiansundOpen2025,22.67,f,A,2,UR2- DR1- DL5- UL2- U4+ R4+ D6+ L4+ ALL1- y2 U5- R2- D4+ L0+ ALL5+,25,DL3+ R1- D3- /4- \2- y2 ur3- D4- U3+ UR2+
KristiansundOpen2025,22.67,f,A,3,UR0+ DR2+ DL2- UL2+ U0+ R4+ D6+ L1+ ALL0+ y2 U4- R1+ D1+ L1- ALL2+,20,UR1- DR5- DL1- U1- ul3- \2- y2 dl2- U3+ UL1+ DR1-
KristiansundOpen2025,22.67,f,A,4,UR4+ DR5- DL0+ UL1- U1- R2+ D2- L3+ ALL3- y2 U4- R4- D1+ L0+ ALL3-,25,UR2- DR1+ D6- L2- y2 dl1+ dr1- ur3+ R4+ U3+ UL1+ DL1-
KristiansundOpen2025,22.67,f,A,5,UR3+ DR2- DL6+ UL1+ U4- R0+ D4- L4+ ALL1- y2 U1- R5+ D4- L2- ALL1+,20,UR1- UL1+ ur1- /2- y2 dl4- D3- U1- UL2+ DR5-
LLSMeetingDays2018,22.67,1,A,1,UR0+ DR5- DL5- UL5+ U5- R5+ D5+ L1- ALL4+ y2 U0+ R2- D5+ L1+ ALL2- UR UL,25,DL5+ L4- ul2+ /6- y2 dl1+ D4- R2+ DL1-
LLSMeetingDays2018,22.67,1,A,2,UR2- DR5- DL3+ UL6+ U2- R2+ D5+ L5+ ALL4- y2 U1+ R5- D2- L1+ ALL4+ UR DR DL UL,21,DR3- UL2- R4- ur1+ y2 dr1+ R3+ UL1- DR2+ \4-
LLSMeetingDays2018,22.67,1,A,3,UR4+ DR2- DL2- UL2+ U6+ R5- D4+ L0+ ALL4- y2 U1+ R1+ D2+ L2- ALL3+,22,DR3+ D3- /1+ ALL4- y2 dr4- U2- L2+ DR2- UR1+
LLSMeetingDays2018,22.67,1,A,4,UR1- DR4- DL5+ UL6+ U5+ R2- D6+ L6+ ALL5- y2 U2+ R3- D3- L1+ ALL2+ DR DL,25,DR5- DL2- UL3- U5+ /3+ ALL2- y2 U1- UL1- DR3+
LLSMeetingDays2018,22.67,1,A,5,UR5+ DR3+ DL2- UL0+ U6+ R3+ D4- L3- ALL4+ y2 U1- R2- D3- L2- ALL4+ UR UL,16,DL3+ UL1+ R1+ L1+ dl5+ ul1+ y2 DL2+ DR1+ UR1+
LexMiniII2024,22.67,d,A,1,UR1+ DR3+ DL3+ UL5- U5+ R5+ D3+ L5+ ALL0+ y2 U3+ R0+ D4- L0+ ALL5+,22,UR1+ DR2+ DL1- UL2- D2+ \2+ y2 D4+ U3- \5-
LexMiniII2024,22.67,d,A,2,UR1- DR2+ DL0+ UL4+ U4- R1- D4- L6+ ALL3+ y2 U2+ R2+ D1+ L1+ ALL2+,15,DL2+ U1+ ur3+ /1+ y2 dl4- ur1- UL1- DR1- UR1-
LexMiniII2024,22.67,d,A,3,UR5- DR4- DL6+ UL0+ U2- R4+ D5- L1- ALL3+ y2 U5- R2- D1- L4- ALL3-,29,UR2+ DR3+ UL5+ L2+ ul2- \6- y2 dl3- UL3+ DL1+ UR2+
LexMiniII2024,22.67,d,A,4,UR1+ DR3+ DL1+ UL2+ U1+ R3- D5- L4- ALL5+ y2 U1- R1- D6+ L0+ ALL3-,22,UR1- DL1+ U3- ur2+ y2 dl1- ur3- D6+ UR1+ ALL4-
LexMiniII2024,22.67,d,A,5,UR2- DR5+ DL4- UL1- U5+ R2- D1- L2+ ALL6+ y2 U1+ R2+ D3+ L5+ ALL1-,24,UR1- UL1- L4+ ALL2+ y2 ul1+ ur2+ D2+ U1+ DL5- UR2- /3+
MacroMonterrey2022,22.67,1,A,1,UR5- DR1+ DL4+ UL1+ U2- R0+ D4- L2- ALL3+ y2 U4+ R2- D1- L1+ ALL0+ DR,20,UR5- DR1- UL1- R2- L2- \3+ y2 R1+ U3- UL1- DR1+
MacroMonterrey2022,22.67,1,A,2,UR5- DR2+ DL4+ UL3+ U2- R0+ D5- L0+ ALL1- y2 U1+ R1+ D3+ L4+ ALL4- DR DL,23,UR4+ DR1- L5+ ur5+ /3+ y2 L1- UL1- DL2- DR1-
MacroMonterrey2022,22.67,1,A,3,UR1- DR5- DL1- UL4- U5- R3- D6+ L2+ ALL4+ y2 U3+ R3+ D2+ L2+ ALL5+ DR UL,18,U2- R3- L3+ ul3- y2 dl1+ DL2- UR3- /1+
MacroMonterrey2022,22.67,1,A,4,UR3- DR2- DL2- UL5+ U2- R3+ D5- L6+ ALL3+ y2 U1+ R5+ D0+ L6+ ALL2+ DR DL UL,25,DR2+ DL3+ D4+ y2 dr2- R2+ UL6+ UR5+ /1-
MacroMonterrey2022,22.67,1,A,5,UR5- DR3+ DL5- UL6+ U4+ R1- D3- L1+ ALL2- y2 U2- R1+ D5- L0+ ALL3- DL UL,29,UR3+ DL5+ UL5+ U1- ul3+ ALL1- y2 dr2+ D5+ U3+ UR1-
N8W8Summer2016,22.67,c,B,1,UR5- DR1+ DL5+ UL1+ U2+ R1+ D2+ L4+ ALL2- y2 U0+ R4- D5- L1+ ALL2- UR DR DL,21,UR2+ DR1+ DL2+ D1+ dl3- y2 ul3- dl1- ur2- D1+ L1- DR4+
N8W8Summer2016,22.67,c,B,2,UR3- DR3- DL0+ UL3- U3- R1+ D4+ L1- ALL2+ y2 U2- R2+ D5+ L3+ ALL2- UL,22,UR5+ UL4+ D1- ALL2- y2 dl1- U2+ DL3- DR2- /2-
N8W8Summer2016,22.67,c,B,3,UR3+ DR5- DL3- UL1- U4- R2+ D4+ L6+ ALL0+ y2 U0+ R2+ D6+ L3- ALL2- DR DL,25,DL4+ UL2+ L4+ y2 dr2- R2- L3- DL6+ /1- \1-
N8W8Summer2016,22.67,c,B,4,UR2- DR5- DL5- UL4- U3- R5+ D2+ L3+ ALL2+ y2 U6+ R0+ D2- L2+ ALL4-,25,DL3- UL3- R2+ D1- y2 ul2- U2- UL2- DR2+ UR2- \5+ ALL1-
N8W8Summer2016,22.67,c,B,5,UR2- DR4+ DL2+ UL3+ U2- R5- D6+ L5- ALL0+ y2 U2- R2- D1- L1- ALL3- DR DL,16,UR3+ U2- dr2- y2 ul2- dr1- DL1+ UR2+ \3-
NitraOpen2025,22.67,c,B,1,UR1+ DR2+ DL4- UL1+ U4+ R2- D2+ L5+ ALL3- y2 U2+ R3- D4- L3- ALL0+,22,UR1- UL2- U3- y2 ul4+ D1+ R3+ U2- DL3+ \1+ ALL2-
NitraOpen2025,22.67,c,B,2,UR1+ DR6+ DL2- UL4- U3- R5- D3- L1+ ALL1- y2 U5+ R0+ D0+ L4- ALL5+,28,UR2+ DR4- DL1+ UL4+ D2+ ALL5+ y2 ur2- U3+ UL4+ /1+
NitraOpen2025,22.67,c,B,3,UR3- DR3- DL3+ UL1+ U2+ R3+ D4+ L4- ALL0+ y2 U4+ R2+ D1+ L5+ ALL1-,20,DR3+ D5+ /1+ y2 ul3- dr1- R2- UL4- DL1-
NitraOpen2025,22.67,c,B,4,UR3- DR0+ DL5+ UL2- U4+ R1+ D1+ L6+ ALL4- y2 U0+ R3+ D2- L1+ ALL2+,24,DR2+ DL4+ UL1+ L2- dr1- y2 R3- L3- DL2+ /3+ ALL3-
NitraOpen2025,22.67,c,B,5,UR4+ DR1+ DL0+ UL1+ U6+ R3- D4+ L2+ ALL1+ y2 U5+ R3- D3- L4+ ALL5+,22,DR2- DL3- U1+ y2 ul2+ dl1- ur1+ U1- UL4- DR3+ /4+
OhioStateSpring2024,22.67,d,A,1,UR0+ DR1+ DL2- UL3- U3+ R6+ D3+ L5+ ALL3+ y2 U0+ R4- D0+ L0+ ALL3+,21,R5+ D2- ur4- dr3- y2 ul2- ur1- R4+
OhioStateSpring2024,22.67,d,A,2,UR3- DR0+ DL1- UL1- U6+ R1+ D1- L0+ ALL3+ y2 U4+ R1+ D2- L1+ ALL4-,20,DR2+ U2- L2+ ur1+ ALL5+ y2 ul2+ UL3- DL2+ UR1-
OhioStateSpring2024,22.67,d,A,3,UR5+ DR2- DL6+ UL2- U1- R4+ D4+ L3- ALL5+ y2 U5- R5- D6+ L0+ ALL0+,30,DR4+ UL1- U1- R1+ \5+ y2 ul1- dl4- ur2- D6+ UR5+
OhioStateSpring2024,22.67,d,A,4,UR4- DR2+ DL2+ UL1+ U4+ R4+ D6+ L5+ ALL2- y2 U1- R0+ D3+ L0+ ALL0+,18,DR2- DL4+ U1- ur3- dl2- \2- y2 D2- DR1- UR1+
OhioStateSpring2024,22.67,d,A,5,UR5+ DR0+ DL4+ UL1+ U1+ R4+ D5- L3- ALL0+ y2 U3- R5- D6+ L6+ ALL2-,27,DR3+ DL2- U5+ ur3- \2+ y2 dl1- R2+ UL3+ DL3+ DR3+
ParlaOpen2024,22.67,d,C,1,UR1- DR3+ DL5+ UL2- U6+ R1- D4+ L6+ ALL3+ y2 U4+ R4+ D2- L5- ALL0+,26,UR1- U2- L3+ /1+ y2 ul3- dl1- dr4+ L3+ DL2+ UR4- /2-
ParlaOpen2024,22.67,d,C,2,UR3- DR0+ DL2- UL2+ U2+ R5- D6+ L1- ALL4+ y2 U2- R1- D6+ L2+ ALL5-,21,DR4- UL1- L2+ y2 ul1- ur2+ D4- U1+ DL2- UR1+ /3+
ParlaOpen2024,22.67,d,C,3,UR1- DR3- DL1- UL2- U1- R1+ D5+ L5- ALL4+ y2 U2- R2+ D6+ L3- ALL1-,25,UR3+ DL1- U1+ L3- /2- ALL5+ y2 ur1+ D4- L1+ UL2+ DR2-
ParlaOpen2024,22.67,d,C,4,UR3+ DR0+ DL1- UL6+ U4- R3+ D1- L3- ALL1+ y2 U0+ R5+ D2+ L1- ALL2+,22,UR3- UL2- R3- D2+ ur1+ ALL1+ y2 dl4- R3- L1+ DR2-
ParlaOpen2024,22.67,d,C,5,UR1- DR2+ DL2+ UL1+ U2+ R3+ D1- L3- ALL1- y2 U4- R2- D3- L1- ALL3+,21,UR2- DR2- D1- dr1+ y2 dr3+ D1+ U4+ L1+ DR2+ ALL4-
RGITCubeOpen2019,22.67,c,B,1,UR4- DR2+ DL2+ UL1- U2+ R0+ D2+ L0+ ALL1+ y2 U2+ R4- D2+ L3+ ALL3- DR DL UL,24,UR2+ DL2- UL1+ D4- ul3+ ALL4- y2 D1- R4+ UL2- DL1-
RGITCubeOpen2019,22.67,c,B,2,UR6+ DR1+ DL2+ UL2+ U2+ R1+ D2+ L5- ALL5+ y2 U1+ R3+ D1+ L5- ALL2- UR DL UL,28,UR2+ DR2+ DL1+ D4+ dl4+ /3+ \4+ y2 R1- L5+ DR1- UR1-
