competition_id,Ao5,round_type_id,group_id,scramble_num,scramble,optimal_movecount,movecount_solution
MindanaoChampionships2018,8.67,f,A,2,UR4+ DR1- DL6+ UL3+ U3+ R5+ D2- L3+ ALL5+ y2 U0+ R0+ D5- L3- ALL6+ UR DR,8,UR2+ DR3- R5+ \6- y2 dl2+ D2+ DL3+ \5-
MindanaoChampionships2018,8.67,f,A,3,UR1- DR4- DL2- UL1- U4- R4- D4- L3+ ALL5+ y2 U6+ R2- D0+ L0+ ALL0+ UR UL,9,UR3- U3- D2- \4- y2 ul2- ur1+ U4+ UR2+ \3+
MindanaoChampionships2018,8.67,f,A,4,UR0+ DR2- DL5- UL3- U0+ R3+ D1+ L2- ALL4- y2 U2- R0+ D4+ L2+ ALL2+,9,DR1- DL5- UL3+ ul1+ \2- ALL4+ y2 ul4- UL2+ DL4-
MindanaoChampionships2018,8.67,f,A,5,UR3- DR1- DL5+ UL0+ U3- R1- D0+ L6+ ALL1+ y2 U5- R6+ D1- L1- ALL6+ UR DL UL,10,UR3+ DL4- UL5+ U2- R2+ ul1- ALL5+ y2 L1+ DR1+ UR5+
MinervaOpen2022,8.67,d,A,1,UR0+ DR2+ DL5+ UL1+ U1- R1- D4+ L6+ ALL5- y2 U0+ R4- D1+ L5+ ALL3- DR DL UL,8,DR1+ R2- ALL2+ y2 ul1- dl1- ur4+ DL5- DR4+
MinervaOpen2022,8.67,d,A,2,UR4+ DR0+ DL0+ UL5- U2+ R3- D3- L6+ ALL3- y2 U2- R1- D1- L0+ ALL1- UL,8,UR1- DL1- D4+ y2 dl5+ dr5- U2+ DR1+ /2+
MinervaOpen2022,8.67,d,A,3,UR0+ DR4+ DL4+ UL5- U1+ R4- D1+ L5+ ALL6+ y2 U5- R1- D3+ L2- ALL3+ DR DL UL,9,DL3+ U4+ L5+ y2 R1+ DL2+ DR5- UR5+ \2- ALL1+
MinervaOpen2022,8.67,d,A,4,UR6+ DR6+ DL1+ UL3+ U4- R1- D5- L2- ALL2+ y2 U3+ R6+ D2+ L1+ ALL4- UL,10,UR6- DL2- U1+ R5- /6- y2 ul1- R1- L1- DR2- UR3-
MinervaOpen2022,8.67,d,A,5,UR2- DR3- DL6+ UL3+ U5- R6+ D5+ L0+ ALL5+ y2 U2- R3+ D0+ L0+ ALL3- DL UL,9,DL4+ UL1- U5+ R1- ALL2+ y2 ur3+ R5- UR2+ /2+
MinervaOpen2022,8.67,d,B,1,UR4- DR0+ DL3+ UL2+ U0+ R1- D4- L0+ ALL2- y2 U6+ R2+ D2+ L3+ ALL2- UR DL,9,UR2+ DL5- R3+ D6- y2 dl2- dr1- U3- UL3- DR2-
MinervaOpen2022,8.67,d,B,2,UR5- DR3- DL5- UL6+ U5- R5+ D6+ L4- ALL1+ y2 U2- R5+ D4- L0+ ALL1+ UR DR UL,9,DR3+ DL1- UL4+ dr2- y2 ul1+ dr5+ D3- U2+ DR5-
MinervaOpen2022,8.67,d,B,3,UR3- DR0+ DL1+ UL3- U1+ R2- D1- L0+ ALL1- y2 U1- R6+ D2- L6+ ALL2- DL,8,UR5+ L2+ \1+ y2 dl3+ D2+ R6+ L5+ UL1+
MinervaOpen2022,8.67,d,B,4,UR2- DR0+ DL5- UL4+ U4- R6+ D4+ L4+ ALL2- y2 U1+ R0+ D0+ L1+ ALL1- UR DR DL,7,DL1+ UL4- U6- R4- ur3- \1- y2 UL1-
MinervaOpen2022,8.67,d,B,5,UR4- DR4+ DL4+ UL3- U6+ R1- D4- L1+ ALL2+ y2 U3- R2+ D2- L2- ALL1+ UR DR,10,UR1+ DL4- L2+ dr4- y2 dr3+ ur1- R2- U3+ DL2+ \1-
MiniMinnesotaFall2018,8.67,1,C,1,UR1- DR3+ DL0+ UL1- U2- R3- D4+ L4- ALL3- y2 U0+ R4- D5- L0+ ALL4+ UR DL UL,8,UR1+ DL5+ U3+ ul3+ ALL5- y2 dl1+ R1- DR5+
MiniMinnesotaFall2018,8.67,1,C,2,UR0+ DR4- DL5- UL6+ U3- R4- D0+ L1- ALL6+ y2 U3+ R6+ D3- L4- ALL3- DR DL UL,9,DR3- U3- R1- y2 R2+ L4- DL4- DR5- UR3- \3+
MiniMinnesotaFall2018,8.67,1,C,3,UR3+ DR4- DL1+ UL5- U4+ R1- D1- L6+ ALL0+ y2 U1- R4+ D0+ L0+ ALL5+ DR DL,9,UR2- DR4+ L2- dr3- y2 dl2+ R4- U1+ /1- ALL6+
MiniMinnesotaFall2018,8.67,1,C,4,UR1+ DR5- DL5- UL2+ U0+ R1+ D5- L5- ALL6+ y2 U0+ R6+ D6+ L6+ ALL2- UR DL UL,8,DR3+ UL4- U1+ /2- y2 L6+ DR6+ /1- ALL3-
MiniMinnesotaFall2018,8.67,1,C,5,UR3+ DR4+ DL5- UL1- U1+ R6+ D0+ L3- ALL1- y2 U2- R3+ D6+ L6+ ALL5+ UR,9,DR1+ UL3- R2- y2 dr3- L5- DL1- DR5- UR2+ \6+
MinnesotaCubeDay2022,8.67,f,A,1,UR1+ DR4+ DL2+ UL2- U4+ R4+ D4+ L5- ALL6+ y2 U6+ R5+ D5+ L1- ALL4- UR DR,9,UR3- DR6- DL5+ D3+ dl3- /2- y2 U5+ UL1+ DR5-
MinnesotaCubeDay2022,8.67,f,A,2,UR3- DR1+ DL2- UL5+ U0+ R6+ D3+ L1+ ALL2+ y2 U2+ R6+ D4- L1+ ALL2- DL UL,10,UR2- DR2- L4- dl3+ \4+ y2 dl5- D1- U2- DL1- DR6+
MinnesotaCubeDay2022,8.67,f,A,3,UR4+ DR4- DL6+ UL5+ U4- R0+ D1+ L4+ ALL5+ y2 U1+ R0+ D3- L2- ALL5+ DL UL,8,DL3- U5- /5+ ALL2- y2 ul2+ UL1- DL3+ /5-
MinnesotaCubeDay2022,8.67,f,A,4,UR4- DR5- DL4- UL5- U4+ R2- D2- L1- ALL6+ y2 U2- R5- D0+ L1+ ALL1- UL,9,DR1- UL2- U5- \4- ALL1+ y2 ur6+ U3- L1- UR5+
MinnesotaCubeDay2022,8.67,f,A,5,UR2- DR3- DL6+ UL0+ U2- R3- D3+ L4+ ALL2- y2 U0+ R0+ D3- L1- ALL2- UR DR DL UL,8,UR4+ DR4+ DL2+ dl1+ y2 ul4+ dr1- D2+ DL1+
MinnesotaCubeDays2020,8.67,d,B,1,UR1- DR4+ DL3- UL4- U4+ R0+ D2- L4- ALL5+ y2 U2+ R3+ D2+ L1- ALL6+ DL,9,UR1+ DR4- D5+ L1- y2 dl3+ U2- DL1+ DR3- \1+
MinnesotaCubeDays2020,8.67,d,B,2,UR2+ DR0+ DL5- UL4- U2+ R5- D4- L1- ALL1+ y2 U5+ R0+ D2+ L5+ ALL5+ UR DR DL UL,9,DL2- R3+ D1- dr4- \5- ALL1- y2 ul2+ D2- UL5-
MinnesotaCubeDays2020,8.67,d,B,3,UR2+ DR0+ DL0+ UL1- U1- R2- D2+ L3+ ALL2- y2 U2- R4- D1+ L0+ ALL4- UR UL,7,DL2- dr1- \2+ y2 ul4+ D1- R4+ U2+
MinnesotaCubeDays2020,8.67,d,B,4,UR2+ DR6+ DL2- UL2- U3+ R4+ D4+ L3+ ALL5+ y2 U3- R1- D2+ L0+ ALL2+ DL UL,8,DL4+ UL3- y2 D2- U2+ UR1+ /2- \6+ ALL5-
MinnesotaCubeDays2020,8.67,d,B,5,UR6+ DR2- DL0+ UL4+ U3- R4- D4+ L1- ALL1+ y2 U3+ R4- D2+ L6+ ALL1- DL,9,UL5+ D2- L4+ y2 dr6+ R5- L4- DL2- UR3- ALL2+
MinxinginMemphis2025,8.67,1,A,1,UR3+ DR5+ DL2+ UL3- U2- R6+ D5+ L1+ ALL4- y2 U3+ R4- D0+ L5- ALL3-,7,UR2+ R4- ur2+ /5+ ALL6- y2 UL5+ UR4+
MinxinginMemphis2025,8.67,1,A,2,UR1- DR3+ DL0+ UL6+ U5- R0+ D1+ L2- ALL5- y2 U4- R5+ D4- L1- ALL6+,8,DL4- R2- ur6- /3+ y2 UL1+ DR4+ UR3+ /2+
MinxinginMemphis2025,8.67,1,A,3,UR0+ DR3- DL4+ UL5- U3- R5- D0+ L2- ALL3- y2 U2- R3+ D1- L0+ ALL3-,8,DR4- DL3+ U4- /5+ ALL5+ y2 D6+ DR5- UR2+
MinxinginMemphis2025,8.67,1,A,4,UR4+ DR5+ DL0+ UL1- U3+ R4+ D4+ L4+ ALL3+ y2 U3- R3+ D2+ L3+ ALL3+,10,UR4- DR3+ UL2- L1- ul2+ y2 ur3+ D1+ U6+ DL3- UR3-
MinxinginMemphis2025,8.67,1,A,5,UR5+ DR5+ DL6+ UL3- U1- R3- D3+ L2- ALL3- y2 U2- R5- D4- L5+ ALL4-,10,DR2- UL1- R5- \1+ y2 dl4+ D4- U2- UL4+ DL3+ DR5+
MirasierraOpen2024,8.67,d,B,1,UR1+ DR3+ DL0+ UL0+ U4+ R1+ D1+ L3- ALL4- y2 U3- R6+ D4+ L0+ ALL6+,9,UR1- DR4- UL4- L5- ul3- /2+ y2 D4- U3- UR6+
MirasierraOpen2024,8.67,d,B,2,UR2+ DR2- DL5+ UL3+ U2- R3- D2+ L1- ALL6+ y2 U3- R1+ D2- L6+ ALL1-,10,DR2+ DL5+ U3- R1+ \4- ALL1+ y2 dl6+ UL6+ DR2+ UR3-
MirasierraOpen2024,8.67,d,B,3,UR3- DR3- DL0+ UL6+ U4- R1- D6+ L6+ ALL0+ y2 U3- R3+ D3+ L2+ ALL0+,8,U1+ R5- D3- y2 R3+ L4+ UL3- DL3- UR6+
MirasierraOpen2024,8.67,d,B,4,UR6+ DR4+ DL5+ UL2- U4- R5+ D2- L5- ALL3+ y2 U5- R6+ D0+ L2+ ALL4+,8,DL2+ R3- D3+ y2 L1- UL1- UR6+ /5+ \4-
MirasierraOpen2024,8.67,d,B,5,UR2- DR4+ DL1- UL4- U1+ R4+ D3+ L3+ ALL0+ y2 U1+ R3+ D2+ L0+ ALL1-,9,DR6- UL5+ L3- dl3- ul2- \1+ y2 dl2- DR2- UR1-
MoCoCubingWinter2024,8.67,c,B,1,UR4- DR5+ DL3- UL0+ U4+ R4+ D5- L0+ ALL4+ y2 U3+ R6+ D3- L4+ ALL4+,8,DL3+ R5- ur3- y2 ur5- R3+ U1+ UL4- DR3+
MoCoCubingWinter2024,8.67,c,B,2,UR1- DR6+ DL3+ UL1- U0+ R3+ D3- L0+ ALL4- y2 U5+ R1+ D4+ L2- ALL1+,9,UR2+ DR2+ DL4+ L6- \5- y2 U2+ UL6+ DL4- UR1-
MoCoCubingWinter2024,8.67,c,B,3,UR4+ DR3- DL5+ UL2- U1+ R1- D2+ L5+ ALL3+ y2 U3+ R1+ D1- L2- ALL5+,10,DL3- UL3- D1- L2- /5- y2 dr1- U3- DL2+ DR1- /3-
MoCoCubingWinter2024,8.67,c,B,4,UR5+ DR3+ DL1+ UL6+ U0+ R2- D2+ L3- ALL1+ y2 U0+ R1- D2+ L4+ ALL1+,9,DR6- UL4- U5+ dl4+ y2 dl2- dr1- L1- DL3- DR1+
MoCoCubingWinter2024,8.67,c,B,5,UR6+ DR6+ DL5- UL2+ U4+ R3+ D6+ L3+ ALL3+ y2 U5+ R6+ D4- L1+ ALL6+,8,R3- D5+ dl4+ /2+ y2 R6+ UL5- DL4+ /5+
MonteGrandeCubea2025,8.67,c,A,1,UR3- DR3- DL3- UL4- U6+ R6+ D4+ L5+ ALL2- y2 U6+ R0+ D3- L6+ ALL3+,8,DL1+ UL1+ D1+ dl5+ \2- y2 D3+ UL6+ \3+
MonteGrandeCubea2025,8.67,c,A,2,UR6+ DR4- DL4+ UL5- U3- R4+ D6+ L2+ ALL1+ y2 U1+ R2- D3+ L2+ ALL6+,10,DR6- U2+ L1- dl6- y2 ul2- U1- L3+ DL5- DR2+ \5+
MonteGrandeCubea2025,8.67,c,A,3,UR2- DR6+ DL1+ UL3+ U4- R5+ D1+ L5+ ALL3- y2 U5- R0+ D1+ L5+ ALL6+,10,DR4+ UL3+ R1- dr6- y2 D1+ U4- UL3- DL2- /1- ALL2+
MonteGrandeCubea2025,8.67,c,A,4,UR2+ DR5+ DL2+ UL0+ U6+ R5+ D4+ L3- ALL1- y2 U1- R3- D6+ L5- ALL3-,8,DL1+ U4+ dr1- y2 R1+ DL5+ DR1+ UR1+ /2-
MonteGrandeCubea2025,8.67,c,A,5,UR1- DR3+ DL5- UL5+ U4+ R1+ D0+ L3- ALL6+ y2 U0+ R5+ D2+ L3- ALL1-,8,UR1+ UL3+ R4- D2+ y2 dl4+ DL3+ DR5- ALL5-
MonterreyBogotaVII2024,8.67,c,B,1,UR3+ DR2+ DL4- UL0+ U1+ R2- D2- L0+ ALL3- y2 U0+ R1+ D3+ L2- ALL5-,8,UR3- DL4+ U1- ul5+ y2 R1- L5+ DL3- ALL2+
MonterreyBogotaVII2024,8.67,c,B,2,UR4- DR4- DL1- UL6+ U1+ R2- D3- L2- ALL3- y2 U2- R4+ D4+ L0+ ALL5-,9,DR2- DL2- U3- L1- \4- y2 ul5- U2+ DR4- \6+
MonterreyBogotaVII2024,8.67,c,B,3,UR5+ DR2+ DL1+ UL2+ U6+ R4+ D5- L2- ALL3- y2 U3+ R1- D6+ L5+ ALL3+,10,DR1+ UL1- D1+ /1+ y2 D3+ U4+ UL5+ DL2+ DR1+ ALL5+
MonterreyBogotaVII2024,8.67,c,B,4,UR5+ DR3+ DL4- UL4+ U1+ R1+ D4+ L3- ALL1- y2 U5- R0+ D0+ L4+ ALL0+,8,UR3+ DL4+ UL1- D5+ /3+ y2 U3- UL4- ALL4-
MonterreyBogotaVII2024,8.67,c,B,5,UR4+ DR1+ DL3- UL4+ U1- R4- D2+ L6+ ALL4- y2 U5- R1+ D1- L1- ALL0+,9,UL5+ R1- ur1+ dr2- dl4- \4- y2 U6+ DL1+ UR1-
NAC2022,8.67,1,D,1,UR4- DR0+ DL4+ UL6+ U4+ R3- D3- L1+ ALL3- y2 U4+ R3+ D0+ L1- ALL6+ UR DL,9,UR5- DL1- U1- L2+ \3+ y2 dl2+ R1+ L1+ UR4-
NAC2022,8.67,1,D,2,UR3- DR2+ DL3+ UL1- U6+ R2+ D1- L4+ ALL2+ y2 U0+ R3- D0+ L2+ ALL6+ DR DL,9,DL4- UL2- R1- ul5+ y2 dr2+ R3+ L2- /1+ \3+
NAC2022,8.67,1,D,3,UR4+ DR0+ DL5- UL1+ U1+ R5+ D3- L2- ALL2+ y2 U3- R6+ D1+ L4- ALL6+ DL UL,8,DR4- UL6- R5- y2 D4+ UL4+ DR5- UR1- \4+
NAC2022,8.67,1,D,4,UR2- DR4+ DL2+ UL3+ U3+ R0+ D3- L4- ALL4+ y2 U1- R6+ D6+ L2- ALL4- DR DL,10,DR2- UL1- U3- D1- y2 U1- DL2+ DR4+ UR2+ /2+ ALL2-
NAC2022,8.67,1,D,5,UR4- DR5- DL6+ UL1+ U3- R2+ D4+ L3+ ALL0+ y2 U6+ R0+ D0+ L4- ALL3+ UR DR,8,UR5- DL3+ UL1- D4+ ul5- y2 L2- UL6+ /3+
NZCubingDecathlon2025,8.67,2,A,1,UR4+ DR5- DL4+ UL4- U5- R4- D2- L5+ ALL3- y2 U0+ R0+ D2- L1+ ALL1+,9,DR5+ UL5+ D2- L2+ y2 dl1- D2+ L1- /4- ALL4+
NZCubingDecathlon2025,8.67,2,A,2,UR5+ DR3- DL1+ UL0+ U0+ R1- D1- L0+ ALL1- y2 U2+ R4+ D0+ L3+ ALL2-,8,UR4- DR3+ UL1- dr1+ \1+ y2 R2- L3- UR2-
NZCubingDecathlon2025,8.67,2,A,3,UR0+ DR1- DL5- UL5+ U3- R1+ D5- L5- ALL6+ y2 U4- R4- D2- L0+ ALL2-,8,DL1- UL2- L4- /1- ALL3+ y2 ul6+ D2+ UR4+
NZCubingDecathlon2025,8.67,2,A,4,UR1+ DR3- DL6+ UL5+ U1+ R3- D3+ L3+ ALL4- y2 U3- R6+ D5+ L2+ ALL4-,9,UR5+ DL6- L4+ y2 dr4+ ur3+ D5- R1+ UL2- UR5+
NZCubingDecathlon2025,8.67,2,A,5,UR2+ DR5- DL4- UL0+ U5- R4+ D4- L2- ALL2- y2 U2+ R0+ D4- L5+ ALL4-,9,DR1- DL6- U3+ D4- y2 ur1+ D3- U2- DL5- /2-
NZSouthIslandChampionship2023,8.67,d,A,1,UR0+ DR0+ DL0+ UL1+ U0+ R3+ D0+ L5+ ALL2+ y2 U0+ R3+ D0+ L1+ ALL3-,7,UL1- R3- L5- ALL2- y2 R3- L1- ALL3+
NZSouthIslandChampionship2023,8.67,d,A,2,UR5+ DR3- DL2+ UL1+ U3- R5- D4- L0+ ALL1- y2 U2+ R5+ D3+ L5+ ALL6+ DR UL,8,DR3+ UL3- D2+ \6- y2 L5- DR3- UR2- /1+
NZSouthIslandChampionship2023,8.67,d,A,3,UR3+ DR5- DL3+ UL2- U6+ R3+ D0+ L5- ALL4- y2 U5+ R5+ D3- L4- ALL2+ DR UL,9,U5+ R1- D2+ L4+ /3+ y2 D1- DL4+ UR5- /3-
NZSouthIslandChampionship2023,8.67,d,A,4,UR2+ DR1- DL3+ UL2+ U0+ R1- D2+ L5- ALL5- y2 U1+ R2+ D5+ L4+ ALL5- UR DR UL,9,DL4- UL4- L4- ul3+ y2 dl1+ dr2- DL4- DR1- UR1-
NZSouthIslandChampionship2023,8.67,d,A,5,UR5- DR3- DL0+ UL5+ U4+ R1+ D4- L5+ ALL0+ y2 U4- R2+ D2+ L5+ ALL5- DL,9,DR5- U4- L2+ ul1- /5+ y2 D2- R2- U3- UL5-
NacionalesArgentinas2025,8.67,f,A,1,UR2+ DR5+ DL5- UL3+ U5+ R2+ D5+ L2+ ALL5+ y2 U2+ R6+ D0+ L5+ ALL5+,8,UR5+ DR5- U3- R3+ y2 ul5+ R3+ UL5- UR3+
NacionalesArgentinas2025,8.67,f,A,2,UR5- DR1+ DL3+ UL3+ U0+ R4+ D3- L5- ALL2- y2 U5- R3- D2- L1+ ALL4-,9,DL1- U2+ ul1+ \2+ y2 dr5- D2+ U2+ L1- UR3+
NacionalesArgentinas2025,8.67,f,A,3,UR2+ DR1- DL4+ UL1+ U3+ R1- D2- L2+ ALL2+ y2 U0+ R2- D3- L3+ ALL4-,9,DL1- UL6- dl2+ /5- y2 ur4- R1- L3- DR3+ ALL1-
NacionalesArgentinas2025,8.67,f,A,4,UR5+ DR3+ DL0+ UL3- U2- R2+ D1- L3+ ALL2- y2 U5+ R2- D6+ L5+ ALL1+,8,R2+ D2- dr2- /3- y2 L4- UL5+ DL6+ UR2+
NacionalesArgentinas2025,8.67,f,A,5,UR2- DR6+ DL5+ UL6+ U5- R6+ D2- L1- ALL4+ y2 U6+ R1+ D1- L1+ ALL3+,10,UR2+ DL3+ UL1- dl2- /5+ y2 R1- L4+ UL6+ DL1+ /4+
NacionalesSpeedCubing2017,8.67,c,C,1,UR1+ DR2- DL1+ UL4- U3+ R1+ D5+ L4+ ALL5- y2 U1- R4+ D5+ L1- ALL4+ UR UL,8,DL1- D3- y2 dl4+ ur2+ D5- R4- UL1+ ALL3+
NacionalesSpeedCubing2017,8.67,c,C,2,UR2+ DR0+ DL5- UL4+ U5+ R2- D2- L1- ALL4- y2 U2+ R2- D0+ L4+ ALL2- DL UL,9,DL3+ U1+ D4+ L1- dl4- y2 dl2- UL4- UR2+ /2+
NacionalesSpeedCubing2017,8.67,c,C,3,UR2+ DR4- DL1- UL0+ U6+ R6+ D3- L0+ ALL2- y2 U0+ R1- D1- L1+ ALL1+,9,UR4+ DR4+ DL1+ D3+ ur2+ dl3- \3- y2 L1- DR1+
NacionalesSpeedCubing2017,8.67,c,C,4,UR4- DR5+ DL1+ UL3- U5- R0+ D4+ L1- ALL2- y2 U0+ R4- D0+ L1- ALL2- UR DL UL,8,DR1- DL3+ ul3+ y2 dl3+ dr4+ D5- DL1+ DR4+
NacionalesSpeedCubing2017,8.67,c,C,5,UR6+ DR4- DL4- UL6+ U5+ R4- D5- L3- ALL3- y2 U0+ R2- D5+ L5+ ALL5+ DR DL UL,10,UR2+ UL5+ D1+ L4- ul2+ y2 R2+ DL5- /4+ \1+ ALL3-
NanjingAutumn2014,8.67,f,A,1,UR0+ DR1- DL0+ UL3- U3+ R5+ D2+ L0+ ALL3+ y2 U5- R4+ D2+ L2+ ALL4+,8,DR1- R3- L3+ dr4+ y2 R3+ DL2- UR5+ ALL1-
NanjingAutumn2014,8.67,f,A,2,UR1- DR3- DL5- UL5+ U0+ R3- D5+ L2+ ALL0+ y2 U0+ R5+ D0+ L3+ ALL2-,9,UR1+ DL3+ UL5- R6- ul3- ALL2- y2 ul2+ R5- L3-
NanjingAutumn2014,8.67,f,A,3,UR3+ DR2+ DL1+ UL3- U5- R4+ D4- L1- ALL2- y2 U2- R4+ D3+ L1- ALL4- DL UL,10,UR2+ DR1+ UL3+ ul3+ \5+ ALL3+ y2 D1+ U2+ L1+ DR4-
NanjingAutumn2014,8.67,f,A,4,UR3- DR3- DL3- UL4+ U1- R4- D2- L1+ ALL5- y2 U0+ R1+ D5- L3- ALL2- DR,8,DR2- DL2- dl4+ /4+ y2 R3- DL3+ DR2+ /5-
NanjingAutumn2014,8.67,f,A,5,UR1+ DR5- DL3- UL3- U1- R4- D2+ L1- ALL3- y2 U0+ R1- D4+ L5- ALL5+ UR DL,9,DL4+ UL3+ R4- D2+ y2 dr1- L2- DL5- DR1+ ALL4+
NapervilleWinterB2022,8.67,d,B,1,UR3- DR5+ DL2+ UL1+ U3- R2- D5+ L3- ALL3+ y2 U6+ R5+ D3- L4+ ALL3- UR DL,8,U5+ ur2+ y2 D4+ U2+ UL3- DL1- UR5- \6+
NapervilleWinterB2022,8.67,d,B,2,UR5- DR4+ DL3+ UL0+ U6+ R6+ D4+ L0+ ALL4+ y2 U4- R2- D6+ L0+ ALL1- UR,10,UR1- DR4- DL5+ L4+ \3- ALL1+ y2 D4+ U4+ DR2+ /3+
NapervilleWinterB2022,8.67,d,B,3,UR6+ DR2+ DL1+ UL5+ U3+ R6+ D4- L2+ ALL3+ y2 U2- R3+ D0+ L3+ ALL2- DR,9,DR2- UL4+ U6- D3+ \1+ y2 L4+ UL5+ UR3- ALL4+
NapervilleWinterB2022,8.67,d,B,4,UR1+ DR2- DL1- UL2- U1- R1+ D0+ L5- ALL1+ y2 U3+ R5- D0+ L5- ALL5+ UR DL UL,9,DL3+ UL2+ L3+ y2 ul6+ ur2+ R5+ U4+ UL5+ /4+
NapervilleWinterB2022,8.67,d,B,5,UR6+ DR1- DL1+ UL1+ U3+ R5+ D0+ L5+ ALL4+ y2 U5+ R3+ D5- L0+ ALL3- DL UL,8,UR2+ L5+ dr2- /1- \4- y2 U3+ DR5+ UR4+
NavidadExploraMedellin2023,8.67,d,A,1,UR4- DR3- DL5+ UL6+ U0+ R3- D0+ L3+ ALL0+ y2 U4- R3+ D5- L6+ ALL4- UL,8,DR2- UL2- y2 dr4+ ur5+ L6+ DR5+ UR4+ ALL4+
NavidadExploraMedellin2023,8.67,d,A,2,UR1- DR2+ DL0+ UL3+ U3- R2- D2- L3- ALL6+ y2 U3- R3+ D4- L1+ ALL2- UL,8,UR1+ ul1- y2 D4+ R3- U3+ L1- \3- ALL5+
NavidadExploraMedellin2023,8.67,d,A,3,UR5- DR4+ DL1- UL6+ U1+ R0+ D3+ L2+ ALL1+ y2 U3+ R4- D2- L6+ ALL4- UR DR DL,11,DR1+ DL5+ U2- /3- y2 ul2- dl1+ L1- UL5- DR2+ UR2+ \4+
NavidadExploraMedellin2023,8.67,d,A,4,UR5+ DR1- DL3+ UL5- U2- R2- D2- L6+ ALL5- y2 U5+ R0+ D5- L1+ ALL1- UR UL,9,UR2+ R4- L4- ur3+ /5- ALL1- y2 D1+ UL5- DL4+
NavidadExploraMedellin2023,8.67,d,A,5,UR6+ DR2- DL0+ UL6+ U6+ R4+ D3+ L0+ ALL0+ y2 U3+ R1+ D1- L3- ALL3+ DR,9,DR1- UL6- R5+ ALL3+ y2 D4+ R1- U3+ UL6+ DL3-
NewUlmReboot2024,8.67,1,A,1,UR1- DR2- DL4- UL1- U4- R3- D1- L3- ALL1+ y2 U2+ R5- D4+ L1- ALL2-,10,UR6- D5- L4- ALL3- y2 dl2- dr4- ur2+ UL1+ DR4- UR3-
NewUlmReboot2024,8.67,1,A,2,UR5- DR1- DL1+ UL4+ U5+ R4+ D3- L5+ ALL2- y2 U5- R4- D4- L1- ALL2-,9,UR4- DR1+ DL2+ R5+ y2 ul3- dr2- D4+ UL1+ UR4+
NewUlmReboot2024,8.67,1,A,3,UR2- DR4- DL1- UL4+ U3+ R1+ D1- L2+ ALL4- y2 U0+ R0+ D5- L5- ALL5+,8,UL5- R5+ D6- dr4- y2 ul1+ dr2+ DL5+ \3-
NewUlmReboot2024,8.67,1,A,4,UR4- DR5- DL2- UL4- U2+ R4+ D6+ L4+ ALL5+ y2 U2+ R4- D1- L0+ ALL0+,9,DR5+ DL4- UL6- dr1- y2 dr3- U5- DR1+ UR3+ /5-
NewUlmReboot2024,8.67,1,A,5,UR5+ DR5+ DL2+ UL6+ U1+ R0+ D5+ L2- ALL3- y2 U1- R5+ D5+ L0+ ALL5-,8,UR2+ UL6- U4+ ALL5+ y2 ur5- U1+ DR5- /5+
NewmarketSideEvents2023,8.67,2,A,1,UR2+ DR5+ DL2- UL6+ U5+ R2+ D0+ L6+ ALL4+ y2 U3+ R4+ D5- L3- ALL3- UR DL UL,9,UR3+ DL3- UL5+ U3+ y2 R3- UL2- DL5+ UR1- /5+
NewmarketSideEvents2023,8.67,2,A,2,UR1+ DR1- DL4+ UL3+ U5+ R0+ D2+ L5- ALL4+ y2 U0+ R3+ D5- L1+ ALL2+ UR DL UL,8,DL5- UL3+ dl1- \2+ y2 dl6+ D3- DL1- DR3-
NewmarketSideEvents2023,8.67,2,A,3,UR4+ DR0+ DL3+ UL6+ U2+ R5+ D1+ L1- ALL0+ y2 U4+ R1- D1+ L0+ ALL3- DR DL,9,R3+ D4- L4+ dl1+ y2 dl6+ D1- R1+ U4- /3-
NewmarketSideEvents2023,8.67,2,A,4,UR5+ DR4- DL1+ UL1+ U5- R4- D4+ L0+ ALL4+ y2 U1- R3- D6+ L6+ ALL2- UR DL UL,10,DL1- UL1- R3+ ul3+ ALL6- y2 dr4- D1+ R3+ UL1+ DL5+
NewmarketSideEvents2023,8.67,2,A,5,UR4- DR3+ DL4+ UL1- U1- R1- D5+ L5+ ALL4+ y2 U3- R6+ D3- L5+ ALL4+ DR UL,8,UR2+ UL4+ ur1+ ul3+ y2 dr2+ L5- DR3+ UR3+
NewmarketSideEvents2023,8.67,d,B,1,UR4+ DR2- DL3+ UL1- U4- R2- D3+ L4- ALL5+ y2 U0+ R4+ D4- L2+ ALL4+ UL,9,DL1+ UL1+ D5- \1+ y2 ul5+ dr3- D2- DL2- DR4-
NewmarketSideEvents2023,8.67,d,B,2,UR2- DR1+ DL1- UL4- U2- R2- D1- L6+ ALL0+ y2 U1- R3- D0+ L6+ ALL4- UR DR UL,10,DR3+ UL1- U3- D2- /4- y2 ul1+ L4- UL2- UR3+ \4+
NewmarketSideEvents2023,8.67,d,B,3,UR4+ DR1+ DL3- UL5- U2+ R3- D2- L4+ ALL3- y2 U1+ R5+ D1- L1- ALL5- UR UL,8,UR2- DL4+ U1+ \2+ y2 ul1+ U4+ DL1+ UR5-
NewmarketSideEvents2023,8.67,d,B,4,UR0+ DR2- DL1- UL5+ U3- R4- D4- L3+ ALL6+ y2 U0+ R1+ D6+ L3+ ALL3+ UL,9,DR6- UL2- D1+ L5- y2 ur1- D5- L3- DR1- \3-
