,competitionId,eventId,groupId,isExtra,roundTypeId,scramble,scrambleId,scrambleNum,Optimal Movecount,Optimal Solution
1203022,SantaTeclaNxN2021,222,A,0,f,U' R' U' R2 U' R2 F' U2 F R2 U',1650946,3,5, U' R F' U F
1206207,ZhengzhouSummer2021,222,A,1,d,R' U' R2 F' R' U R U2 R' U2 R',1658115,2,5, R U2 R F U
1206208,ZhengzhouSummer2021,222,B,0,d,F' R U R U' R' U' R' U' F U',1658116,1,5, U F' R U F
1208540,HappyCubingActon2021,222,A,0,1,U' R' F R U2 R' F2 U' F U' R2,1663133,5,5, R F2 U2 R' F2
1209399,BackToBelgrade2021,222,B,0,2,U2 R' U' F' R U' R F' U' F' R',1666166,1,5, U F' U' F2 U
1226952,GermanMiniOpenA2021,222,B,1,2,U R F' U' R' F R U2 R' U2 F,1717920,1,5, F2 U2 R F U
1227794,GermanMiniOpenB2021,222,B,0,f,R U' R' U' R F' U' R2 F' U2 F,1720330,3,5, F' R' F' U2 R2
1234083,RamliMallBahrainOpen2021,222,A,1,1,U R' F R U' R' F' U2 F U2 R2,1740335,1,5, F R U' F R2
1234095,RamliMallBahrainOpen2021,222,C,0,1,R F' U2 R' U' R F' R2 F2 R U,1740347,4,5, U' F' R U F2
1234111,RamliMallBahrainOpen2021,222,A,1,f,R' U' F U' R U2 F' R2 U' R2 U2,1740363,1,5, F2 R' U2 F U'
1236440,DurbanSummerWarmup2021,222,A,0,2,R' F R U2 R U R' U' F U' R2,1751260,1,5, R2 F2 U' F U'
1238380,AUAOpen2021,222,C,1,f,U2 R' U R U2 R' U' R' F R U,1756146,2,5, F2 U' F' R U2
1241062,ParaguayNationals2021,222,C,1,f,R U2 R2 F R U' R' U' R U' R,1762461,2,5, U R U F R
1250144,PaladiamanteOpen2022,222,B,0,f,U2 R U2 R2 U2 F R2 U2 R2 U2 R,1791296,1,5, R' U2 F R' U2
1253152,TramshedsSeriesSaturday2022,222,C,0,1,F R U2 R U' R' U' R' U' R U',1799180,3,5, U2 R U' R' F'
1253710,KansasCubingOpenWinter2022,222,D,0,1,R' U2 F U' F R2 U' R2 U2 F2 U,1800441,5,5, R U F2 R' F
1254136,NorthStarCubingChallenge2022,222,B,0,2,R F' U' R' U' F R U' R' F R,1800867,5,5, R' F2 R F U2
1254531,DontrienOpen2022,222,B,1,1,U' R U2 R2 U2 R2 U2 R' U R' F2,1801262,1,5, F2 R U' R2 U
1255052,SummerKubeVilaVelha2022,222,B,0,1,R2 F U2 R2 F' U' R' U' R' U' R2,1801783,3,5, R2 F R' F2 U
1255084,SummerKubeVilaVelha2022,222,A,1,f,U2 R' F U2 R U R' U' F' U' F,1801815,2,5, R F2 R' F2 U
1257030,BrilliantBallarat2022,222,D,1,1,R U' R F' U2 R' U R' F R U2,1809361,2,5, F U' F R F
1260027,PesaroOpen2022,222,B,1,f,R' U' R U R U' R' U' R' U2 F2,1817616,2,5, F2 U R U2 R
1261872,BackToCubingChiriqui2022,222,C,0,1,R U2 R2 U2 F' U2 R2 U2 R2 F R,1820885,1,5, R' F' R2 F' R'
1267818,WestonsuperMareOpen2022,222,A,0,f,F' U' F' R' U' R' F R U2 R' F2,1836558,4,5, F2 R U' R F2
1268099,DastrupSleepover2022,222,A,0,2,U' F' R' U' R' U2 F U2 R U2 R',1836839,5,5, F' U' F R2 F
1269096,CubingDayZuromin2022,222,B,1,1,U2 R' F R U R F' U' R' F R,1838431,2,5, R' F2 U' R2 U2
1271668,SacCubingXI2022,222,A,1,f,U2 F' U' R' U R' U' F U2 R U,1848016,2,5, F U' F U R'
1274225,NoidaCubeOpen2022,222,A,1,1,U R F R U' R' U F U' F' R2,1858271,1,5, U' R2 F' U2 F2
1274251,NoidaCubeOpen2022,222,B,0,f,R' U2 F' R2 U' R' U R' U2 F' R,1858297,4,5, R' U2 R' U' F
1276080,RomerikeEasterOpen2022,222,A,0,f,R U' F' U' R' U2 R' F U R' F,1863384,1,5, F' R F R F2
1277028,SeasideSolvingSaturday2022,222,A,0,c,R2 U2 F U2 R U' R' F U R U',1865656,4,5, F2 R' U2 F2 R'
1280381,DutchSpring2022,222,G,0,1,R' U' R2 F' R2 U' F' R2 U2 R' U,1877675,2,5, U2 F' R' F U2
1281280,CubingReturnsBengaluru2022,222,E,1,1,R' F' U' R U R' F' R2 U' R' U,1881445,1,5, R F' R F2 R'
1281362,CubingReturnsBengaluru2022,222,B,0,2,U R' F R U R' U' F' U2 R' U2,1881527,4,5, F' R2 U2 F' U
1283500,ACA7thAnniversary2022,222,A,0,f,U' R F' U' F' R' U' R U2 R' U2,1889993,2,5, F' R' F' U' R'
1285255,TwistyTaranaki2022,222,A,0,f,R' U' F U F R U' F R U' R',1895667,4,5, F' U' F U F'
1286717,Cube4funDabrowaGornicza2022,222,A,1,1,R U' R2 F' U' R U R U' R2 U2,1898230,2,5, U2 R F R U
1287006,IbarraOpen2022,222,E,0,1,U R' U2 F' R' F R U R' F U2,1899819,1,5, F R F U R'
1287495,StevenageSpring2022,222,E,0,d,F' R U R U' R2 U2 R2 U' R' U',1902446,2,5, R' U' R2 U' F
1289891,EmpireStateSpring2022,222,A,1,1,R' F U R U' R' F R U F R,1905635,1,5, U2 R2 U' R F'
1291786,CanberraAutumn2022,222,A,0,f,R' U2 F U' F R2 U' R2 U' F R,1908697,2,5, F U2 F R' F
1295146,ChesterSpring2022,222,C,0,d,R' U' R2 F' R' U R U2 R2 F U',1917308,2,5, U F' R2 F U
1295649,HyderabadSummerOpen2022,222,A,0,f,R F' U' F' U' R' U' R U2 R2 U',1919511,4,5, U F' R2 U' F2
1296566,SanMartinCubeaA2022,222,B,1,f,R U2 F' U2 R2 U2 F R2 U2 R' U2,1921833,1,5, F2 U2 R F2 R'
1305600,BuccaneerBonanza2022,222,B,1,1,R' F R2 U' R2 F' U2 R2 U' R' U,1953270,1,5, F R U F2 R2
1305621,BuccaneerBonanza2022,222,A,1,f,R' U' F' U' R U' R' U' R F' U',1953291,1,5, U R2 U' R2 F
1305817,WyomingSummer2022,222,A,1,1,R U' R' U2 R' F R U R U' R',1953633,1,5, U F2 U' F' U
1310857,TCGFallArequipa2022,222,A,0,1,U' R U2 R2 U2 R2 U2 R2 U' F2 R2,1965382,5,5, R2 F2 U R' U
1313339,Eskala2022,222,B,1,1,R F U' R U R' F R' U' R U',1969696,1,5, U2 F' R F2 R'
1317634,LleidaOpen2022,222,B,0,1,U' R F' U' F' U' R' U' R' F' R,1981823,5,5, R U' F2 R2 U
1319678,CebuComebackOpen2022,222,A,1,f,U' R' F U R U2 R' F' U' R2 U',1986407,2,5, U R F2 R2 U
1323185,CheltenhamSummer2022,222,B,0,d,U' R' U' R2 F' R2 U2 R U R U2,1994567,2,5, U' R2 U F U2
1325201,HariologyVibes2022,222,B,0,1,R' U R2 U' F' U' R' U2 R' F U',1999185,1,5, U F' R2 F R2
1325814,DontDNFDublin2022,222,D,0,d,R' F R2 F' R' U' R U' R' U2 R,2000380,3,5, F R F' U R
1329555,ParlaOpen2022,222,A,1,f,R' U R2 U2 R2 U2 F' U' R U R',2007241,1,5, R' F U F' R
1335543,NavitasCubeChallengeKenya2022,222,A,0,f,U' R' U' F' R U' R' F R U' R,2037388,4,5, U F U R2 F2
1339137,SAC2022,222,A,0,1,R U2 R2 U2 R2 U2 R2 U' F R2 U2,2046368,4,5, U2 R2 F' U R'
1340142,ChiayiOpen2022,222,A,1,f,U' R' F' U' F' U2 F R U' R' U',2049413,2,5, U' F U F2 R
1340573,HowlandReturns2022,222,D,0,1,U2 R U2 R' U R' F' U' R2 U' F',2049844,1,5, U' R F' R' U2
1341974,BangkokCubeDayRainy2022,222,F,0,1,R' U2 R U R' F' U2 F' R F R,2055937,5,5, F R2 F' R2 F'
1342374,SoutheastChampionship2022,222,A,0,1,U' R' U' R U R U2 R' U' R' U2,2057137,2,5, U R2 U2 R U
1343072,LuziceOpen2022,222,B,0,2,R U2 R' U' R U2 R2 U2 R2 U2 R',2057835,3,5, R2 U R U2 R'
1350006,BayAreaSpeedcubin362022,222,A,0,f,R' F2 R U R U' R' U2 R' U' F,2080249,5,5, U' F2 R' F U2
1353006,CarlisleSummer2022,222,C,0,d,U F R F R U R U' R' U' R',2088145,3,5, U' F' U' R' F
1353703,OregonChampionship2022,222,B,0,1,U F R U R U' R' U' R' U2 F,2089448,5,5, F2 R' F U R
1355551,MelbourneTrilogySaturday2022,222,A,0,f,U2 R U2 F' U' F' R2 F R U R,2093382,3,5, F2 R' U2 R' U2
1357091,Cube4funBelzyce2022,222,C,0,1,R' F' U' F R' F U R U R' U',2102049,2,5, U R F2 U2 F'
1358991,mcubesOpen2022,222,C,0,1,R' U' R U' R U2 R' U R U2 F,2108857,3,5, U R2 F2 U' F'
1359703,ClareValleyCubing2022,222,E,0,1,U2 R U' F' U2 R' U2 R' F R U,2109751,4,5, R F U' R2 U'
1361737,DublinOpenSunday2022,222,A,0,f,R F R U R U' R' U' R' U' F2,2116288,3,5, F2 R U F' R'
1363081,EdmontonSummerTwist2022,222,O,1,1,R U2 R2 U2 R2 U2 R' U2 R' F' R,2122023,2,5, R' F R U2 R2
1369647,HowrahCubeOpen2022,222,A,0,1,U' F' U2 R' U R' F R U R' U2,2139556,1,5, U F2 R2 U' F'
1371136,YJMalaysiaCubeOpen2022,222,A,0,f,U' R' U2 R2 F' R2 U' F' R U R',2142837,1,5, U' R2 F' U F'
1371918,CubingInTheVille2022,222,A,0,f,R' U2 F' R2 U' R' U R' U2 F' R,2144045,1,5, R' U2 R' U' F
1373583,PretzelMania2022,222,A,1,f,R' F R2 U' F' U2 R2 U2 F R2 U2,2154530,2,5, F2 U' R2 F R
1377258,CuencaCubing2022,222,C,0,1,U2 R U' F' U2 R' U' R' U F2 R,2166838,4,5, U2 F' U2 R F2
1378041,SpartanCubeICbba2022,222,B,0,1,U' R' U F U2 F R F U' R2 U',2167621,1,5, F R' F' R F'
1379279,NanaimoBacktoSchool2022,222,A,1,f,R' F U' F' U2 R' U' F U2 R U,2170513,1,5, U' R' U' F2 R2
1379793,SandnesOpen2022,222,A,0,f,U R' U' F' R2 U' R' U2 R' F' R,2171285,4,5, R2 U' F R' U2
1382835,DyssegaardenUdenSko2022,222,C,0,f,U' F' R' U2 R' F R U R U2 R',2181307,4,5, R U2 F2 R F'
1383937,CubingPeoria2022,222,A,0,f,U' R' F R U R F' U' R' F R2,2184278,1,5, F2 U R2 F2 U
1384662,BabylonSummer2022,222,B,0,1,R' U' R U R' F' R2 U' F' U' R',2187267,4,5, F' R' U2 R' U'
1393774,NacionalesArgentinas2022,222,A,1,f,U2 R U2 F' U2 R2 U2 F R2 U2 R',2219598,1,5, R' F2 U2 R' U2
1398587,LakeCubingSzczecinek2022,222,A,1,1,U R F' R2 F U' F U2 F2 R U2,2236114,1,5, F2 U' R2 U' F
1399232,KoalaficationMelbourne2022,222,A,1,3,R U' F' R' U2 R U' R2 F' U' F,2237746,1,5, U R2 U2 F U
1403531,RoskildeForAlle2022,222,C,0,2,U R' U' R2 F' R' U R' F U2 R,2253123,3,5, R U2 F R2 F
1407120,MantaOpen2022,222,A,0,1,R' F2 R2 U' R' U' R' U' R U R',2260943,4,5, R2 U R' F2 R
1409183,AtaturkCubeWeekend2022,222,A,1,2,R U' R2 U2 F U2 F U2 R2 U2 F',2265533,2,5, F2 R2 F U' R'
1410023,SlowNSpookyOpen2022,222,C,0,1,U' R U' R' U' R' U' F' R U R',2268127,1,5, R2 F U F' U2
1410024,SlowNSpookyOpen2022,222,C,0,1,R' U2 F R2 U2 R2 F2 R U' R U2,2268128,2,5, F R2 U2 R F
1410371,KewbzUKChampionship2022,222,G,1,d,U F' U' R2 U2 R2 U' F' R U' R,2269120,1,5, U' F2 U' R F'
1413886,OhioStateFallScarlet2022,222,A,0,1,R' U' F U2 F' R U' R2 U' F U',2280119,4,5, F2 U R' F2 R
1414684,BayAreaSpeedcubin392022,222,B,0,1,R' U2 F U2 F R2 U2 R2 F U2 F,2281227,2,5, F' R2 F' U2 R
1420833,SnoCoVeteransWeekendA2022,222,B,1,1,R U' R' U R' F' U' R2 F' U2 R',2296844,1,5, F' U R2 U' R2
1424315,KaunasOpen2022,222,B,0,d,R' F U2 R U R' U' F R U' R',2303153,5,5, F2 U' F U' R
1425842,SouthCoastSpring2022,222,D,1,1,U' R' U2 R2 U2 R2 U' F R2 F' R',2306069,1,5, F U F2 U' F'
1426314,CircleCitySupercharged2022,222,B,0,1,R' F U' R U R' F' U2 F R2 U2,2306758,2,5, F U2 R F2 R2
1428368,SweetNovemberistanbul2022,222,A,0,2,R U2 R2 U2 R2 U2 R' U R' U2 R,2310862,3,5, R' U2 R U' R2
1432087,NorthsideSpringSaturday2022,222,B,1,1,R U' R' U' R U2 F' R2 U' R U,2319799,1,5, U2 F' U' R U2
1432640,NorthsideSpringSunday2022,222,A,0,1,U R' U' R2 F' R' U R F' U2 R,2321200,5,5, R' U2 F U2 F
1432885,MadiunHappyCubing2022,222,A,1,f,U2 R U2 R' U R' F' U' R2 U' F',2321796,2,5, U' R F' R' U2
1433093,KoprCube2022,222,C,0,1,U' R' U' R2 F' R' U R' F' U2 R2,2322158,2,5, U2 F' R2 F U2
1433710,DutchNationals2022,222,B,1,1,U R' U' R2 U' R' U2 R U' R2 U2,2323600,2,5, R2 U' R U' R2
1436285,BudapestReOpen2022,222,B,0,2,R' U' F U2 R2 F R2 U2 R' U R',2331216,2,5, R2 F' U2 F U'
1436706,BasauriOpen2022,222,A,0,f,F R U' R U2 R2 F U2 R U' R',2331777,1,5, F R U F2 R
1436992,TbilisiOpen2022,222,B,1,2,U R U R U2 R' U' R' F U2 R,2332063,1,5, R' U2 F' U' R2
1441044,LaSillaIII2022,222,A,1,f,F R U' R' F2 R U R U' R' U',2344426,1,5, F2 U F R' F'
1453835,MontevideoenLlamas2022,222,A,0,d,R' F' U' R U' R U' R' F' R' U',2379120,4,5, U2 R' U' F2 U'
1455362,SunmarkeDubaiOpen2022,222,A,0,1,U' F U' F U2 R U R' F' R U,2387486,5,5, R' U' F U' F2
1456777,AZCubingWinter2022,222,D,0,d,U R U R' U F U2 F R U R',2390656,4,5, F2 U' F U' F'
1458601,TaiwanChampionship2022,222,C,1,2,R U' R2 U2 F R U2 R U' F' R2,2398218,2,5, F R2 F' U F2
1469117,DSKCubeOpen2023,222,A,0,1,U' R' U' R2 F' R' U R U' R2 F,2425356,4,5, F' R2 U' F U2
1469129,DSKCubeOpen2023,222,C,0,1,R' U' F R U F R U' R U2 R2,2425368,2,5, R2 U2 R' F' U'
1474724,MelbourneSummer2023,222,C,0,1,R' U R U' R' U' R' F R2 U' R2,2439373,2,5, R2 U2 F U' F'
1476007,StevenageJanuary2023,222,A,1,f,R2 U2 F R U R U' R' U' R' U',2441151,1,5, R U F' U2 R2
1479260,AnkaraJanuary2023,222,A,0,1,R U2 F' U2 R2 U2 F R2 U2 R' U',2449964,3,5, U R' F2 U2 R'
1482711,SanJuanNeiva2023,222,A,0,1,U' R' F U2 R U R' F U2 R F,2458580,3,5, F U2 F R2 U
1484789,MonterreyBogota2023,222,B,0,d,R U' F' R U' R' U' R' U' R U',2467151,4,5, U F R U F
1490434,EmpireStateWinterWhirl2023,222,C,1,f,R' F' R U2 R' U2 R2 F' U2 R2 U',2478865,2,5, F R' F2 R' U'
1495670,AthensWinterOpen2023,222,D,1,1,R U' R' U' R' U R2 U2 R2 F R2,2489241,1,5, U R' U' R' F'
1495682,AthensWinterOpen2023,222,A,0,f,R' U2 F2 U' R2 U' R' U' F R U,2489253,4,5, R2 U' F U2 F2
1496280,HighPlainsSolving2023,222,A,0,d,U R U' R' U' R' U2 R U R' F',2490319,4,5, F R2 U R U'
1499802,BlithCubeOpen2023,222,B,0,1,R' U' F' U2 F' U R U' R U' R2,2499425,2,5, F' U2 F' U' F2
1501550,PSKGPremiereCubing2023,222,C,1,1,R' U' F' U' F' R2 U' R' U' R' U',2502590,2,5, U2 R' F' R' F'
1509634,75porCientoBogota2023,222,B,0,d,U R U' F' U2 R' U2 R' F' R U2,2524829,5,5, U' R F U R2
1510247,MarshallCubingSpring2023,222,A,0,f,R2 F' R U R F' R' U' R' U' R,2526314,3,5, U R F' R F2
1511551,KirkkonummiTimeTrial2023,222,D,0,1,U2 R' U2 F' U2 R U2 R U' R' U2,2530523,3,5, F' R' F U2 F
1511926,EdinburghSpring2023,222,B,0,d,R' U' R2 U' R2 F' R U R F' R',2530898,4,5, F U2 R' F2 R
1514075,FirstCubingUNIDA2023,222,A,1,f,U' R U' R' U' R' F R U' F' R,2536431,2,5, U' R' U F U'
1514271,BulgarianAniversary2023,222,B,1,f,U' R F' U' F' U2 R2 F U2 R2 U',2536807,2,5, U2 R' F R' F2
1515540,PuriminxC2023,222,B,0,1,R' U2 F2 U' R2 U' R' U' R' U2 F2,2542003,3,5, F2 R U' F2 U2
1517466,Q8speedcubinginKSE2023,222,D,1,1,U2 R U2 R2 F U' F2 R2 F' U2 R2,2547545,2,5, F2 R F' R2 F2
1520219,VilniusSpringOpen2023,222,A,0,f,U' R' U' R' U' F' R2 F' U' R' U',2553969,4,5, F2 R' F' R F
1524113,BoltonSpring2023,222,C,0,d,R F R U R U' R' U' R' U' F',2566509,4,5, F R U F' R'
1524428,PorcelainCubing2023,222,B,0,d,R U' R' U' R' F' R2 F' U2 R' U2,2566824,4,5, U2 F2 U' F R2
1528277,LismenetaOpen2023,222,A,1,f,R F' R2 F R2 U2 R2 F U2 F U',2574956,2,5, U F2 R2 U2 R
1528502,Arkansolve2023,222,A,1,d,R' U' F' U R2 U2 R2 U' F R2 U',2576063,1,5, U R2 U R F2
1528836,MartorellOpen2023,222,A,0,2,R F' R' U2 R' F' U' R U' R' F',2576397,5,5, F R' F' U R2
1533263,UtahMegacomp2023,222,A,0,1,R' U' R2 U2 R2 U2 F R2 U' R2 F,2585470,3,5, R2 U R2 F' R'
1534501,NanaimoSwingintoSpring2023,222,A,1,1,R' U2 F' R2 U' R' U R' U' F R2,2590180,1,5, R2 F2 R' F2 U'
1536958,CochaSubX2023,222,A,0,f,R' U R U R U2 R' U' R U' F',2594668,5,5, F U R2 U' R'
1549587,WashtenawSpringB2023,222,C,0,1,R F' R' U' R' U' R U R F' R',2626649,2,5, F2 R2 F R U
1552211,MountainsOpenUp2023,222,B,1,1,R' U2 R2 U2 R2 F R U' R' F' U',2633786,1,5, R' U' F2 U F2
1561083,SimpsonScramble2023,222,B,0,2,U R' F' U R U R U' R' U' R',2655721,5,5, U' R F R U'
1565909,ItajaiaoCubo2023,222,A,0,1,U' R' F' U' F R F' U' R U' R',2665540,1,5, F U F2 R2 F'
1570468,LodiTimeTrial2023,222,C,0,1,R U' R' U2 R F R U' R' F' U2,2675862,3,5, U R' F U' F
1573713,CubingKeralaMalabarOpen2023,222,F,1,1,R U' R' U R U2 R' U' R' U' R,2681553,2,5, R U R2 U R'
1578329,MiddleboroCubikon2023,222,A,0,1,R U2 R' U2 R' F U' R2 U2 F' U',2699886,3,5, R2 U2 F' U' F'
1580079,LarissaSpringOpen2023,222,C,0,f,R' F' R U2 R' F R U R' U' F,2704007,4,5, F' U F2 R U'
1586019,CapelleCubing2023,222,D,0,f,U' R U2 R2 F U2 R2 U2 R' U2 R',2717513,1,5, R2 U F U R2
1586162,ItsaLongWaytoTipperary2023,222,B,0,d,U' R' F U' F R2 U2 R2 U2 R2 U2,2717928,4,5, F' U F' R U
1586180,ItsaLongWaytoTipperary2023,222,A,0,e,U2 R' U2 R U R' F' U2 F R U',2717946,1,5, U F R' F' U2
1596215,Cube4funinBelchatow2023,222,A,0,1,R U' R2 U F U' F2 U2 R2 U' R',2748181,5,5, F' R2 F R' F2
1598331,CKCubingParty2023,222,A,0,2,R' F U R U2 R' U' F' R2 U' R',2753522,4,5, U F R F2 R2
1599726,AutotaloAllEvents22023,222,A,1,f,R' U2 F R2 U2 F R U R' F2 R2,2757716,2,5, F2 R F' U R'
1605285,SingaporeAMKCCCubingA2023,222,E,0,d,R U' R' F' U' R' U' R' F U R,2769482,4,5, F U F U' F
1606943,CubingintheLionsDen2023,222,A,0,1,F' R' U2 R' U' R2 F' R' U R U',2774611,5,5, U' F U' R F
1606958,CubingintheLionsDen2023,222,C,1,1,R F' U2 R2 U2 F R2 U2 R' U' R',2774626,1,5, R U R' F2 R'
1608394,ZmigrodOpen2023,222,D,0,1,R U' F' R2 F R2 U2 R2 U2 R2 U',2776538,1,5, R U F2 U' R2
1608655,DutchOpen2023,222,B,0,1,U' R' U' F' R U' F R U R' U,2777603,4,5, F2 R F2 R' F
1610728,SwedishChampionship2023,222,A,0,2,U R' U' F' U' R2 F U2 R U2 R,2781794,1,5, U2 F U' R F
1611150,BudapestSummer2023,222,A,1,2,U R' F' U2 F U2 F R' U' R2 U',2782216,1,5, F U' R' U F2
1612631,BalaguerMedieval2023,222,C,0,1,U R U' R2 U2 R U' R' U' F U2,2784255,2,5, U2 F' R U' R
1617761,CubingSummerHonduras2023,222,A,0,1,U2 R U' F' U' R' U R' F' U' R,2793333,2,5, R2 U' F' R' U
1624857,BucharestCubingB2023,222,B,0,1,R' U2 R2 U' R2 U' F R U2 R' U',2812255,2,5, F' R F' R2 F2
1627629,SiouxFallsSummer2023,222,A,0,1,U' R' F' U' R U' R' U' F' R U',2817993,2,5, R' U' R' U2 F2
1636284,VictorianOpen2023,222,G,1,1,R' U2 R2 F' R2 U2 F U R U' R2,2840530,2,5, R' F2 U R' F
1641435,ViennaBigCubeSummer2023,222,B,0,2,U' F' R U R U' R2 U2 R U' R',2854638,4,5, U' R U' F U
1643079,QueenslandOpen2023,222,B,1,2,U' R' F' R2 U2 F' U2 R2 F R U,2858934,1,5, F R' U' R F'
1650106,GuazapaOpen2023,222,A,1,1,R U2 R' U' R' U' R U' R' U2 R,2878447,2,5, U R U R' U
1656262,ArizonaSpeedcubingSummer2023,222,C,0,1,R' F U' F R2 U2 R2 F' R2 U2 R',2893495,1,5, R' F2 U F' R
1658654,IsraelChampionship2023,222,G,0,2,U' F' R' U' R' U2 F U2 R U2 R',2910350,5,5, F' U' F R2 F
1667550,PragueNxNxN2023,222,B,0,1,F R U' R U2 R2 F U2 R U' R',2935015,4,5, F R U F2 R
1670879,BergenOpen2023,222,C,1,1,R U' R2 U2 R2 U2 R2 F U2 F' R,2940675,2,5, R2 F' U' F2 U
1675359,BotosaniCubing2023,222,D,0,1,U R' U2 F R2 U' R2 F U2 R F,2948732,3,5, F U' F2 R2 U'
1676437,Autotalo2023,222,B,0,1,R2 U' F' R' U R' F R U R' U2,2952369,4,5, U2 F2 R2 F R2
1679886,PeruNationals2023,222,A,0,f,R' F R2 U' R F' R' U' R' F R2,2959001,5,5, F2 U F2 U R'
1686630,NacionalesElSalvador2023,222,C,1,1,U2 F' R' U' R U' R' U' R' F R2,2979326,2,5, U F2 R2 F' U
1690337,SilesianCubingPawlowice2023,222,A,1,2,U R' F U' F' U' R2 U2 R2 F U2,2985007,2,5, R F U2 R F2
1692500,RudnyOpen2023,222,A,0,f,R U2 F U' R F U' F U R U',2991474,4,5, U F R' U F2
1694121,RegionalesSantander2023,222,B,1,1,U R' U2 F' R2 U' R' U' R' U2 F',2998413,1,5, R' F' U' F2 U'
1698421,MelbourneforKidsSaturday2023,222,D,0,1,R' U2 F' R2 U' R' U' R' F R U,3005820,5,5, F' U' F2 R' U2
1701042,BegastriOpen2023,222,B,1,1,R' U' R U2 R' U R U R' F R,3011298,2,5, R' F' U2 R U'
1703722,LetsCubeLaguna2023,222,D,0,1,U' R' F' U2 R2 F' R' U R U2 R2,3018091,4,5, U' R2 F' R' F2
1706126,BerkeleySummer2023,222,C,0,1,R U' F' R U' R' U' R' U' R U',3024234,2,5, U F R U F
1706136,BerkeleySummer2023,222,D,0,1,R U' R' U' R F' U2 R2 F U2 R,3024244,5,5, F2 U' F U2 R2
1712956,BucharestFunkyCubes2023,222,A,0,1,R F R2 U' R' U' R' U' R U R',3043378,3,5, R2 U R' F' R'
1714047,FortWayneFavorites2023,222,C,0,1,F U2 R U2 R' U2 R2 U2 R' U2 R,3044475,2,5, U2 R U2 R F'
1716567,ChosicaCubingCup2023,222,D,0,1,U R U' F' R' U' R' F R U F,3052353,3,5, F' R F R' U'
1720527,ComodoroCubea2023,222,C,0,1,R U2 R2 F U2 R2 U2 F' R2 U' F,3062618,3,5, F R2 F2 U' R'
1721835,RheinlandPfalzOpen2023,222,C,0,1,U2 R' U2 F' R U' R U2 F U2 R2,3065604,3,5, U2 R' F U2 F2
1724766,ADAFall2023,222,A,0,f,R F' R2 F U' F U2 F U' F R2,3073464,5,5, F' R F2 U R'
1725156,GeorgiaSeptemberOpen2023,222,A,0,1,R U2 R' U' R' U' R U R' U' F',3074274,3,5, R' F R' U2 F'
1726259,StevenageSeptember2023,222,B,0,d,R U2 R' F R U' R F' U' R' U',3076490,1,5, U' F2 U' R2 U2
1726269,StevenageSeptember2023,222,C,0,d,R' F U' R2 F' R2 U' R U' R F',3076500,4,5, F U F U R'
1733908,BucaramangaCST2023,222,A,0,f,U' R' U' R2 U' F' U2 R' U' R' U',3094925,2,5, R U' F' U R'
1734918,GLSV2023,222,C,1,d,R U' F R U R F' U' R' U R,3097273,2,5, F R' U' F' R'
1735369,NxNTormesOpen2023,222,D,0,1,U2 R U2 F R U' R' U' R U R',3097724,3,5, R F' U' R' U
1739023,CuberSpringOpenPlazaHuancayo2023,222,E,0,d,R U2 R2 U' R2 U' R2 U' R2 U' R',3112967,2,5, R' U' R2 U R'
1741639,BillingsSpeedcubing2023,222,A,0,1,R' U2 F U2 R2 U2 F' R2 F R2 U2,3116766,1,5, R2 F' U2 F2 R
1749491,PlazaCenterCubeLimaII2023,222,A,1,2,U' R' U' F U' R U R' F' U' R2,3137666,1,5, R2 U2 F' R U2
1751657,SSLVIIHerrljunga2023,222,A,1,f,U' R' U2 R2 F' R2 U' R U' R' U',3142582,1,5, U R F' U2 R'
1751919,GurugramCubeOpen2023,222,E,0,1,R U' R U' R' U2 R' F2 R U2 R,3143430,4,5, U R' U R' F2
1754123,NacionalesUruguayas2023,222,B,1,2,R' U' R2 U2 R' U2 R' U' R U R',3147631,1,5, U' R2 U' R U'
1764540,SalonicaAutumnOpen2023,222,B,1,f,R' U' F' U' F' U2 F U2 R U' R,3172565,2,5, R' U' F U F'
1766561,ButlerBlitz2023,222,A,1,f,R U' R U' R' U' R' U' R U2 R',3176220,1,5, R U' R U2 R'
1767287,PuneUnscrambled2023,222,A,0,1,R' U2 R2 U2 R' U R U2 R2 F U2,3178010,1,5, R F' R F R'
1771376,HongKongChampionship2023,222,D,1,1,U2 R' U2 F U' R F U2 R U' R,3185275,2,5, R U2 F R2 F2
1772393,ThailandChampionship2023,222,A,0,1,R' F U2 F U' F' U' F' R U2 R',3187030,2,5, R F R' F' U'
1773369,HungarianOpen2023,222,A,0,2,U R U2 R' U' R' F U' F' R2 U',3189885,2,5, U F U R F'
1775502,ASSISTCubinginSuceava2023,222,A,0,f,U' R' F2 R U R U' R' U' R2 U',3198011,1,5, U R2 F2 U F
1789479,AvesMariav92023,222,A,0,d,U R' U' R U R' F' R2 U' F' R2,3236689,5,5, U' F' U' R2 U2
1789485,AvesMariav92023,222,B,0,d,R U' R' U R F' R U' R' U R,3236695,4,5, R' F R' F R'
1790919,UzbekistanNationals2023,222,A,0,1,R' U2 F' U2 R2 U2 R2 F U2 R2 U2,3238415,4,5, F U2 F U2 R
1793881,EfterarscubingiHvidovre2023,222,C,1,1,F R2 U2 R' U R U' R' U' R' U',3246732,1,5, R U' R2 U2 F'
1818477,ReykjavikWindyOpen2023,222,B,0,1,R' U' F U' R U R2 U2 R2 F' R,3296669,1,5, F2 R2 F R2 F
